Date,Description,Comments,Check Number,Amount,Balance,rent
08/08/2025,RENT: UNIT 304,,,-$800.00,"$49,267.00",1
09/24/2025,Premises Services,,,"$1,800.00","$42,353.00",0
11/11/2025,Check #1234 for monthly,,,-$75.00,"$49,894.00",0
07/09/2024,Premises maintenance remittance,,,-$675.00,"$16,274.00",1
02/21/2024,R3nt fee,,,"-$1,800.00","$13,930.00",1
09/11/2025,Subscripton payment,,,-$400.00,"$5,015.00",0
07/08/2024,Tenancy payment,,,-$200.00,"$36,520.00",0
12/17/2025,Habitation remittance,,,"-$1,325.00","$15,923.00",1
02/08/2025,Accommodation remittance including tax,,,"-$1,700.00","$42,982.00",1
08/11/2024,Additional to rent - fee,,,-$300.00,"$45,795.00",0
10/15/2024,Utilitie payment,,,"$1,850.00","$4,958.00",0
03/22/2024,HOA fee + tax,,,-$100.00,"$24,689.00",0
08/05/2025,Periodic 30th payment,,,"-$1,875.00","$20,676.00",1
11/16/2024,Spot payment,,,-$250.00,"$46,276.00",0
02/23/2025,Independent of rent - repair,,,-$450.00,"$27,426.00",0
04/20/2025,Excluding rent - HOA,,,-$600.00,"$10,137.00",0
01/25/2025,Service Quarterly,,,-$600.00,"$44,369.00",0
06/03/2024,Lodgings remittance,,,"-$1,300.00","$31,951.00",1
10/04/2024,Unit payment for residential unit,,,"-$2,425.00","$37,000.00",1
08/21/2024,Domicile Solutions,,,$900.00,"$11,474.00",0
11/12/2025,Check #1234 for monthly,,,-$100.00,"$40,833.00",0
05/24/2024,Facility Solutions,,,-$250.00,"$21,185.00",0
12/12/2024,Accommodation remittance including tax,,,"-$2,150.00","$9,482.00",1
12/15/2024,Servise payment,,,-$500.00,"$2,160.00",0
01/13/2025,Besides rent - insurance,,,$450.00,"$21,482.00",0
10/14/2024,Pad payment,,,$450.00,"$22,091.00",0
12/26/2025,Digs payment,,,"-$1,475.00","$2,271.00",1
06/07/2025,CHARGE - MONTHLY,,,"-$1,600.00","$31,322.00",0
03/09/2024,Besides rent - insurance,,,-$350.00,"$4,868.00",0
09/09/2024,Monthly payment to John,,,-$450.00,"$37,823.00",0
10/06/2024,Residential payment First Monday,,,"-$1,800.00","$14,111.00",1
09/03/2025,Dwelling disbursement plus fees,,,-$725.00,"$34,038.00",1
09/11/2024,Subscripton payment,,,-$50.00,"$20,405.00",0
01/30/2024,Unit payment including maintenance,,,-$850.00,"$10,674.00",1
10/02/2025,Complex fee,,,"-$1,600.00","$18,927.00",0
10/09/2024,Domicile Solutions,,,-$800.00,"$22,155.00",0
05/06/2024,My unit disbursement,,,"-$2,825.00","$21,661.00",1
07/17/2025,Residential Services,,,"-$1,800.00","$41,178.00",0
10/21/2025,Premises Services,,,-$800.00,"$48,007.00",1
05/23/2025,Habitation remittance,,,"-$1,075.00","$11,707.00",1
04/04/2024,Ren tpayment,,,"-$1,700.00","$5,559.00",1
02/14/2025,Strata payment,,,-$700.00,"$11,157.00",0
07/31/2024,Rent payment ,,,"-$1,525.00","$43,254.00",1
02/23/2024,Rent with included services,,,"-$2,350.00","$16,247.00",1
05/20/2024,Flat fee,,,"-$1,975.00","$19,981.00",1
01/25/2024,HOA fee incl. services,,,"-$3,000.00","$16,040.00",0
01/08/2024,Unit charge,,,"-$1,400.00","$11,759.00",0
08/05/2024,Monthly payment to John,,,"-$1,800.00","$37,455.00",0
06/07/2025,Complex payment,,,"-$1,600.00","$18,061.00",0
05/02/2024,HOA fee + tax,,,-$800.00,"$34,541.00",0
07/28/2024,Recurring transfer to Smith,,,-$600.00,"$14,473.00",0
08/06/2025,Rent (missed auto),,,"-$1,400.00","$24,654.00",1
02/25/2024,Service fee incl. services,,,-$350.00,"$1,810.00",0
07/04/2024,RENT - DO NOT DELETE,,,"-$2,425.00","$31,007.00",1
09/08/2025,Subscripton payment,,,-$900.00,"$44,714.00",0
03/20/2024,Monthly housing and utilities bundle,,,-$700.00,"$1,734.00",1
01/01/2024,Property fee,,,"-$1,400.00","$25,120.00",0
10/23/2025,Residential Services,,,"-$1,800.00","$43,836.00",1
10/31/2024,Rant fee,,,"-$1,625.00","$14,412.00",1
10/13/2025,Rent..payment,,,-$675.00,"$8,378.00",1
08/28/2024,Rent payment (apartment),,,"-$2,800.00","$47,063.00",1
03/05/2024,Servise payment,,,"-$1,950.00","$33,599.00",0
04/21/2025,NOT rent - utilities,,,"-$1,400.00","$19,404.00",0
05/05/2025,Payment to Wilson,,,$50.00,"$13,325.00",0
12/07/2025,Rent payment ,,,-$800.00,"$29,530.00",1
08/25/2024,Utilitie payment,,,-$400.00,"$30,901.00",0
07/11/2025,Monthly on 15th,,,-$500.00,"$22,018.00",0
02/20/2025,Housing Associates,,,-$500.00,"$20,165.00",0
11/19/2025,Rent-paymnt,,,"-$2,825.00","$29,292.00",1
09/08/2025,Debit to Anderson,,,"-$1,875.00","$36,337.00",1
02/13/2024,Unit remittance for residential unit,,,"-$1,800.00","$49,810.00",1
08/10/2025,Residential facility fee,,,"-$1,900.00","$8,332.00",1
06/16/2025,Lease obligation payment,,,"-$1,600.00","$11,793.00",1
12/01/2025,Ren tpayment,,,"-$2,350.00","$25,466.00",1
06/19/2025,HOA fee + tax,,,"-$1,400.00","$7,974.00",0
10/17/2025,Apartment payment + parking,,,"-$1,300.00","$34,063.00",1
05/22/2025,Habitation remittance,,,"-$1,625.00","$20,848.00",1
07/08/2025,Rent with included services,,,-$600.00,"$8,934.00",1
07/09/2024,RENT: UNIT 304,,,-$850.00,"$8,795.00",1
01/01/2025,Utility fee incl. services,,,"-$1,600.00","$14,660.00",0
03/14/2025,HOA fee incl. services,,,"-$1,600.00","$3,065.00",0
11/23/2024,Building payment,,,-$900.00,"$36,325.00",0
03/08/2025,Accommodation remittance including tax,,,"$1,875.00","$25,901.00",1
05/14/2025,Rant fee,,,"-$2,400.00","$6,437.00",1
10/08/2025,Residential payment First Monday,,,"-$1,950.00","$31,754.00",1
11/26/2024,Lease payment for residential unit,,,"-$1,400.00","$1,674.00",1
08/30/2025,RENT - APT 5B,,,"-$2,625.00","$12,877.00",1
10/08/2024,HOA fee incl. services,,,"-$1,800.00","$8,711.00",0
06/27/2024,Service 20th periodic,,,-$75.00,"$8,187.00",0
03/19/2024,Facility Solutions (Unit 25C),,,"-$1,275.00","$12,971.00",1
12/14/2024,RENT>>PAYMENT,,,"-$2,375.00","$46,926.00",1
04/13/2024,Debit to Anderson,,,"-$2,950.00","$25,030.00",1
01/22/2024,Maintenence payment,,,"-$1,800.00","$3,197.00",0
03/22/2025,Unit letting,,,"-$1,550.00","$44,561.00",0
05/01/2025,Besides rent - insurance,,,"-$1,250.00","$13,241.00",0
04/01/2025,Abode payment plus insurance,,,"-$1,900.00","$5,379.00",1
08/19/2025,Rent payment (apartment),,,-$725.00,"$20,683.00",1
12/19/2025,Property payment for residential unit,,,-$800.00,"$8,389.00",1
08/22/2025,Rental payment,,,-$150.00,"$32,482.00",0
07/12/2024,Premises fee with service charge,,,"-$2,375.00","$26,418.00",1
05/29/2024,Abode payment plus insurance,,,"-$1,050.00","$5,757.00",1
09/09/2024,Unit payment including maintenance,,,"-$1,825.00","$27,633.00",1
03/18/2025,My unit disbursement,,,"-$1,900.00","$48,611.00",1
02/04/2025,Besides rent - insurance,,,$150.00,"$34,393.00",0
10/23/2025,SERVICE - MONTHLY,,,"-$1,600.00","$5,918.00",0
09/06/2025,ACH to Johnson LLC,,,"-$1,100.00","$3,618.00",0
10/11/2024,Lease payment,,,"$1,800.00","$20,889.00",0
11/11/2024,CHARGE - AUTO,,,-$900.00,"$46,118.00",0
04/25/2025,Lease fee for residential unit,,,"-$1,800.00","$42,377.00",1
09/14/2024,Dwelling disbursement plus fees,,,"-$1,700.00","$21,516.00",1
09/02/2024,Flat fee,,,"-$1,750.00","$27,970.00",0
09/27/2024,Crib fee,,,-$250.00,"$10,127.00",0
07/13/2024,Maintenance fee incl. services,,,"-$1,200.00","$31,322.00",0
04/30/2024,Rent (missed auto),,,"-$1,425.00","$42,513.00",1
07/06/2024,CHARGE - RECURRING,,,-$300.00,"$38,236.00",0
07/04/2025,Building payment,,,$950.00,"$37,089.00",0
01/04/2024,End of month remittance,,,-$350.00,"$37,087.00",0
06/07/2025,Digs payment,,,"-$2,100.00","$33,083.00",0
05/02/2025,Rent payment (primary residence),,,-$925.00,"$24,680.00",1
02/12/2024,RENT #2024-001,,,"-$1,000.00","$9,350.00",1
12/04/2025,Rent payment ,,,"-$2,950.00","$23,125.00",1
10/18/2024,Besides rent - insurance,,,-$300.00,"$18,480.00",0
08/30/2024,Unit Management,,,"-$1,400.00","$26,118.00",0
07/08/2025,Apartment payment + parking,,,-$900.00,"$18,676.00",1
05/07/2024,Bi-weekly housing,,,-$700.00,"$11,855.00",0
08/13/2024,Monthly payment to John (Unit 20B),,,"-$3,050.00","$30,239.00",1
08/25/2024,Premises maintenance remittance,,,"-$2,125.00","$49,441.00",1
09/21/2025,Utilitie payment,,,"-$1,200.00","$45,126.00",0
03/23/2025,Maintenence payment,,,"-$2,600.00","$29,979.00",0
01/16/2025,Habitation remittance,,,"-$1,925.00","$14,574.00",1
11/17/2024,Building payment for residential unit,,,"-$1,450.00","$25,867.00",1
01/25/2024,Service fee incl. services,,,-$100.00,"$26,484.00",0
01/03/2025,Lease fee,,,$700.00,"$6,862.00",0
09/18/2024,Building payment,,,-$500.00,"$11,361.00",0
08/12/2024,RENT|AUTO,,,"-$2,575.00","$25,998.00",1
02/19/2024,Utilitie payment,,,"-$2,800.00","$6,194.00",0
04/08/2025,Debit to Anderson,,,$700.00,"$16,013.00",0
11/15/2024,ACH to Johnson LLC,,,-$300.00,"$38,526.00",0
10/22/2024,Unit letting,,,"-$1,225.00","$13,804.00",1
03/09/2024,Rent (missed auto),,,"-$1,300.00","$31,312.00",1
07/02/2024,Quarterly dwelling,,,-$200.00,"$12,258.00",0
06/09/2025,UTILITY - RECURRING,,,"-$2,400.00","$9,669.00",0
09/15/2025,RENT>>PAYMENT,,,"-$1,575.00","$12,478.00",1
12/31/2025,Payment on 1st of month,,,$700.00,"$9,906.00",1
10/21/2024,Rent payment (primary residence),,,"-$2,000.00","$27,469.00",1
10/24/2025,Membership 25th standing,,,"-$1,400.00","$17,477.00",0
06/19/2024,Condo fee,,,-$150.00,"$40,308.00",0
11/01/2024,Semi-monthly residence,,,-$700.00,"$2,564.00",0
05/13/2025,Monthly payment to John,,,-$250.00,"$10,644.00",0
08/27/2025,Servise payment,,,"-$1,800.00","$10,326.00",0
08/20/2024,Residential payment 20th periodic,,,"-$2,425.00","$31,487.00",1
07/28/2024,Separate from rent - deposit,,,-$75.00,"$42,944.00",0
10/29/2024,Property payment for residential unit,,,"-$2,275.00","$29,402.00",1
09/04/2025,Periodic 30th payment,,,"$2,350.00","$32,421.00",1
12/26/2024,Building fee for residential unit,,,"-$2,575.00","$7,638.00",1
12/29/2025,Letting fee,,,-$700.00,"$35,150.00",1
01/25/2024,Additional to rent - fee,,,"-$1,600.00","$19,672.00",0
02/22/2024,UTILITY - RECURRING,,,-$900.00,"$44,667.00",0
06/06/2024,Residential payment Last day,,,"-$1,775.00","$42,628.00",1
05/27/2024,Quarterly dwelling,,,"-$1,950.00","$15,433.00",0
02/15/2024,Unit remittance for residential unit,,,"-$1,375.00","$28,367.00",1
03/13/2025,Rental payment,,,"$1,300.00","$11,708.00",1
09/28/2024,Rent/payment,,,-$825.00,"$11,853.00",1
04/26/2024,Building Management,,,$450.00,"$31,731.00",0
08/13/2025,Spot payment,,,-$450.00,"$11,197.00",0
08/31/2025,Servise payment,,,-$300.00,"$18,838.00",0
06/05/2025,Property fee,,,-$75.00,"$17,884.00",0
05/31/2024,Place remittance,,,"-$1,425.00","$11,043.00",1
12/15/2025,Flat fee,,,"-$2,125.00","$22,706.00",1
03/24/2024,Domicile Solutions,,,-$900.00,"$21,575.00",0
03/22/2025,Rent payment (primary residence),,,"-$1,125.00","$3,005.00",1
01/14/2025,Transfer to Miller,,,-$900.00,"$26,974.00",0
02/19/2025,Rent payment ,,,"-$1,625.00","$11,806.00",1
06/12/2024,Pad payment,,,-$600.00,"$6,394.00",0
06/02/2024,Condo fee,,,$825.00,"$1,136.00",1
06/30/2024,Remittance to Moore,,,$500.00,"$46,874.00",0
11/13/2025,Letting fee,,,-$200.00,"$3,552.00",0
02/10/2024,Rent with included services,,,"-$1,275.00","$33,136.00",1
09/30/2024,Pad payment,,,"-$2,550.00","$19,641.00",1
03/07/2024,Rent payment (primary residence),,,"-$1,300.00","$40,746.00",1
12/06/2025,Housing Associates,,,"-$1,275.00","$24,511.00",1
10/27/2024,HOA fee + insurance,,,-$300.00,"$44,663.00",0
08/03/2024,Debit to Anderson,,,-$750.00,"$8,714.00",0
04/20/2024,Residential payment 10th recurring,,,"-$1,050.00","$22,805.00",1
08/16/2025,Facility Solutions,,,$700.00,"$44,795.00",0
12/27/2025,Facility Solutions,,,"-$1,250.00","$23,615.00",0
02/20/2024,Where I live payment,,,"-$1,925.00","$31,376.00",1
12/27/2025,CHARGE - MONTHLY,,,-$450.00,"$44,149.00",0
08/03/2025,SERVICE - MONTHLY,,,-$200.00,"$32,909.00",0
05/31/2024,Debit to Anderson,,,-$300.00,"$19,209.00",0
07/03/2024,Rent payment ,,,"-$1,850.00","$25,446.00",1
01/03/2024,Mid-month transfer,,,"-$1,000.00","$45,587.00",0
06/27/2025,Lease charge,,,"-$1,400.00","$29,504.00",0
04/10/2025,Residential payment Semi-monthly,,,"-$2,800.00","$30,913.00",1
10/18/2024,Property remittance for residential unit,,,"-$2,950.00","$28,344.00",1
09/15/2025,Flat fee,,,"-$1,400.00","$43,733.00",0
08/22/2024,Accommodation remittance including tax,,,"-$1,575.00","$35,782.00",1
02/11/2024,Periodic 30th payment,,,"-$1,900.00","$5,987.00",1
07/02/2025,CHARGE - MONTHLY,,,"-$1,000.00","$42,944.00",0
09/06/2025,HOA fee incl. services,,,-$250.00,"$8,593.00",0
02/02/2025,Flat fee,,,"-$1,300.00","$1,931.00",1
03/22/2024,Complex charge,,,"$1,100.00","$48,907.00",0
06/22/2024,Maintenance fee + insurance,,,-$200.00,"$11,741.00",0
04/09/2024,Maintenence payment,,,-$400.00,"$42,878.00",0
03/19/2024,Residential payment Calendar month,,,$900.00,"$5,324.00",1
07/02/2024,Building Management,,,"-$2,800.00","$9,001.00",0
11/15/2025,Utility fee + insurance,,,-$100.00,"$13,405.00",0
01/19/2024,Service Semi-monthly,,,"-$1,750.00","$46,189.00",0
05/05/2025,Residential payment Monthly anniversary,,,"-$1,800.00","$26,511.00",1
04/16/2024,CHARGE - MONTHLY,,,"-$2,400.00","$46,701.00",0
08/20/2024,RENT~MONTHLY,,,"-$2,825.00","$43,108.00",1
