Date,Description,Comments,Check Number,Amount,Balance,rent
02/19/2024,Check #1234 for monthly #204655,,,"-$1,000.00","$7,110.00",0
06/27/2025,Periodic 30th payment [Date:20250627],,,"-$2,825.00","$34,128.00",1
01/12/2025,Place remittance [TXN:501938],,,"-$1,675.00","$4,668.00",1
05/13/2024,Rent payment  [Date:20240513],,,"-$1,100.00","$6,322.00",1
10/22/2025,Unit charge [Payment:Z0CI],,,"-$1,000.00","$29,476.00",0
10/14/2025,End of month remittance [Ref:451604] [08:29],,,-$850.00,"$37,718.00",0
05/21/2025,Property remittance for residential unit [Payment:V5M1],,,"-$1,125.00","$34,107.00",1
11/26/2025,Unit charge [ID:121312],,,-$900.00,"$9,856.00",0
05/31/2025,Unit payment including maintenance [Ref:437443],,,-$775.00,"$6,623.00",1
03/31/2025,Recurring 1st week [Date:20250331] [05:30],,,-$50.00,"$47,738.00",0
12/09/2025,Separate from rent - deposit [Payment:48MQ],,,"-$1,100.00","$34,834.00",0
03/06/2024,Zelle to Davis [Date:20240306],,,"-$1,450.00","$29,312.00",0
02/01/2025,Place remittance [Trans:150424],,,"-$1,800.00","$22,146.00",1
01/02/2024,Lease fee [Payment:B2DX],,,-$100.00,"$12,949.00",0
09/27/2024,Membership Last day [Trans:386208] [05:18],,,-$700.00,"$44,811.00",0
01/12/2025,Lease charge for residential unit [TXN:893948],,,"-$1,400.00","$23,823.00",1
06/28/2025,Property fee #896152,,,-$650.00,"$37,715.00",0
04/17/2025,Maintenance fee incl. services [Payment:YDVX],,,$700.00,"$5,717.00",0
11/17/2025,UTILITY - AUTO [ID:412594],,,"-$2,250.00","$46,746.00",0
02/06/2025,Subscripton payment [Ref:OZE9],,,-$250.00,"$26,812.00",0
09/22/2024,Complex Services [ID:987992],,,$800.00,"$47,681.00",0
07/19/2024,Subscripton payment [Payment:NF75],,,"-$1,800.00","$40,606.00",0
03/27/2025,Unit fee [Payment:BDGV],,,"-$2,600.00","$47,807.00",0
11/29/2024,Unit Management (Unit 31A) [Payment:ZD9O] [08:26],,,-$725.00,"$15,214.00",1
06/09/2024,Invoice #APT2024-001 [Invoice:623996],,,"-$2,850.00","$24,573.00",1
03/05/2024,Flat fee [Ref:MVFY],,,-$700.00,"$44,675.00",0
07/23/2025,Unit payment [Ref:5G72],,,"-$1,100.00","$36,844.00",0
06/23/2025,Non-rent housing expense [Date:20250623],,,-$500.00,"$40,231.00",0
09/29/2024,Property payment [Ref:17ET],,,"-$1,100.00","$17,081.00",0
06/22/2025,Rent payment (apartment) [Invoice:958600] [00:20],,,"-$2,400.00","$21,348.00",1
04/21/2024,Unit 7B monthly [Invoice:365959],,,"-$2,125.00","$18,039.00",1
07/17/2024,Maintenance fee + insurance [Trans:564189],,,"-$1,450.00","$30,111.00",0
06/08/2024,Spot payment [Trans:177872],,,"-$2,075.00","$41,378.00",1
02/21/2024,Wire to Thompson [Payment:JEPW],,,-$125.00,"$42,510.00",0
10/03/2024,Lease fee for residential unit [ID:495993],,,"$2,225.00","$27,849.00",1
03/25/2025,Condo fee [Date:20250325],,,"-$1,475.00","$14,433.00",1
11/01/2025,Subscripton payment [ID:20251101-767],,,"-$2,800.00","$18,199.00",0
07/04/2024,Payment to Wilson [Trans:771308],,,-$900.00,"$29,743.00",0
09/27/2025,Unit 7B monthly [TXN:616713],,,"-$3,050.00","$25,465.00",1
10/16/2025,Letting fee [Date:20251016] [23:36],,,"-$1,800.00","$19,786.00",1
08/08/2025,Remittance to Moore #875300,,,"-$1,675.00","$44,103.00",1
02/20/2025,Zelle to Davis [ID:20250220-10],,,"-$1,350.00","$31,952.00",1
05/30/2025,Recurring 1st week (Unit 26A) [Trans:441014],,,"-$2,625.00","$42,235.00",1
03/11/2025,Premises Services [Trans:859939],,,-$900.00,"$34,781.00",0
05/30/2025,Maintenance fee + tax [Payment:BZVF],,,-$75.00,"$24,841.00",0
12/03/2025,Ref: RES-UNIT-5B #524423 [19:19],,,"-$1,425.00","$10,670.00",1
12/25/2024,Unit disbursement for residential unit [TXN:712424],,,-$875.00,"$14,323.00",1
07/20/2025,Semi-monthly residence [Ref:BSSA],,,"-$1,400.00","$31,169.00",0
12/08/2025,Rent payment  [Ref:WFS5] [14:47],,,"-$1,825.00","$23,199.00",1
12/23/2024,Housing allocation payment #290497,,,-$775.00,"$30,388.00",1
07/06/2024,Lease charge for residential unit [Date:20240706] [15:06],,,"-$1,725.00","$37,486.00",1
09/04/2024,Semi-monthly residence [Invoice:490048],,,-$700.00,"$35,680.00",0
06/12/2025,CHARGE - RECURRING [Ref:BOR9],,,"-$1,950.00","$44,693.00",0
09/06/2024,Place remittance [Ref:W5RX],,,-$650.00,"$49,827.00",0
02/10/2024,Recurring 1st week [Trans:167834] [10:31],,,"-$1,200.00","$36,921.00",0
01/03/2025,Crib fee [Date:20250103],,,-$650.00,"$8,480.00",0
02/19/2025,Lease charge for residential unit #190167,,,-$975.00,"$8,509.00",1
12/22/2025,Monthly on 15th [TXN:452022],,,-$700.00,"$21,439.00",1
02/19/2025,Rent(payment) [Invoice:754117],,,-$775.00,"$21,168.00",1
11/02/2025,Complex payment for residential unit [Ref:419187],,,"-$1,950.00","$11,796.00",1
08/29/2024,End of month remittance #766948,,,"-$1,625.00","$43,395.00",1
02/11/2024,Rental payment [Invoice:675430],,,"-$1,825.00","$47,534.00",1
05/22/2025,Additional to rent - fee [Trans:558783],,,"-$3,000.00","$49,414.00",0
02/11/2025,Residential payment Bi-weekly [TXN:340986],,,"-$2,750.00","$2,167.00",1
02/25/2024,Payment to Wilson [ID:487650] [12:37],,,"-$2,100.00","$11,057.00",0
02/08/2025,Bi-weekly housing [Trans:471883],,,$200.00,"$39,273.00",0
07/22/2025,Apartment 12C fee [Trans:588895] [13:02],,,"-$2,650.00","$8,846.00",1
06/25/2024,Unit charge [ID:191816],,,-$350.00,"$30,346.00",0
09/24/2024,Real Estate Solutions [Payment:V0ND],,,"-$1,000.00","$28,137.00",0
08/12/2024,RENT~MONTHLY #608670,,,"-$2,750.00","$34,160.00",1
11/29/2024,Rental payment [Date:20241129],,,-$200.00,"$1,159.00",0
01/04/2024,Unit letting [ID:20240104-379],,,"-$1,350.00","$22,335.00",0
07/31/2024,Rent payment  [Ref:YJE8],,,"-$1,850.00","$1,582.00",1
12/13/2024,Housing Associates [Trans:778670] [12:12],,,"-$1,200.00","$18,948.00",0
11/10/2024,Monthly premises fee #868924 [13:08],,,"-$1,375.00","$7,902.00",1
04/02/2025,CHARGE - RECURRING [ID:20250402-37],,,-$400.00,"$34,201.00",0
10/17/2025,Place remittance [Trans:403592],,,-$400.00,"$38,694.00",0
06/09/2024,Membership Calendar month [Trans:104799],,,-$600.00,"$40,553.00",0
07/10/2024,Habitation remittance #914781,,,"$1,900.00","$47,611.00",1
07/21/2025,Digs payment [ID:934130],,,"-$1,325.00","$21,899.00",1
07/07/2025,Service fee + tax [Ref:S40W],,,-$750.00,"$40,124.00",0
04/22/2024,Complex charge for residential unit [ID:476941] [12:49],,,"-$3,025.00","$7,176.00",1
01/13/2024,Excluding rent - HOA [TXN:516471],,,-$300.00,"$19,986.00",0
07/19/2025,Excluding rent - HOA [ID:20250719-335],,,$150.00,"$7,865.00",0
09/07/2024,Residential Services (Unit 4C) [TXN:985367],,,"-$1,600.00","$32,461.00",1
02/08/2024,Rent payment (apartment) [ID:20240208-767],,,"-$2,400.00","$28,698.00",1
07/24/2025,SERVICE - MONTHLY #156535,,,"-$1,450.00","$13,842.00",0
09/25/2025,Recurring habitation expenditure [TXN:797263],,,-$600.00,"$49,426.00",1
05/19/2025,Periodic 30th payment [Trans:851060],,,-$450.00,"$35,303.00",0
12/04/2024,RENT PAYMENT (MONTHLY) [Date:20241204],,,"-$1,325.00","$30,721.00",1
07/17/2025,Rental payment [Trans:189461],,,"-$2,400.00","$43,000.00",1
05/01/2025,Accommodation remittance including tax [Ref:OVSR],,,"-$1,250.00","$15,200.00",1
10/25/2025,Periodic 30th payment [Payment:A008],,,-$450.00,"$24,649.00",0
04/28/2024,Unit remittance for residential unit [Ref:ZAGI],,,-$900.00,"$24,761.00",1
09/27/2024,Recurring transfer to Smith [ID:20240927-72] [05:51],,,-$650.00,"$41,506.00",0
02/25/2024,Digs payment [ID:897476],,,-$100.00,"$9,549.00",0
07/13/2024,ACH to Johnson LLC [ID:409438],,,"-$2,200.00","$39,147.00",1
01/30/2024,Apart from rent - maintenance #936684,,,"-$1,750.00","$29,899.00",0
03/30/2024,Property remittance [ID:20240330-497],,,"-$1,550.00","$43,739.00",0
02/25/2024,Building disbursement for residential unit [ID:275751],,,"-$2,050.00","$39,084.00",1
01/11/2025,Lease fee for residential unit [Ref:5WW4] [03:20],,,"-$1,725.00","$47,750.00",1
06/19/2025,Distinct from rent - service [ID:680741] [08:10],,,"-$1,600.00","$48,755.00",0
04/28/2024,Recurring 1st week [Trans:560954],,,"-$1,850.00","$28,293.00",0
04/04/2024,NOT rent - utilities [Date:20240404] [03:41],,,-$700.00,"$21,806.00",0
05/19/2025,Unit charge for residential unit [Invoice:781837],,,"-$2,200.00","$14,519.00",1
11/11/2025,Residential payment Quarterly [Ref:433343] [18:04],,,-$875.00,"$17,016.00",1
10/24/2024,Subscripton payment [Date:20241024],,,-$75.00,"$37,238.00",0
11/06/2024,Residential payment Every 30 days [Invoice:432507] [07:53],,,-$800.00,"$32,000.00",1
10/21/2025,Building fee for residential unit [Payment:JBS8],,,"-$1,050.00","$28,703.00",1
10/04/2025,Pad payment [ID:20251004-96],,,"-$1,075.00","$46,183.00",1
08/27/2024,Invoice #APT2024-001 #551043,,,"-$1,600.00","$1,625.00",1
08/17/2024,Rent payment (primary residence) [Trans:112458],,,"-$2,075.00","$45,800.00",1
04/08/2025,Letting fee [Date:20250408],,,-$125.00,"$15,904.00",0
11/09/2024,Service fee + tax [Trans:970087] [21:27],,,-$350.00,"$43,886.00",0
06/08/2024,Maintenance fee + tax #935734,,,-$100.00,"$32,698.00",0
04/28/2024,Rent payment (apartment) [Ref:X0MU],,,"-$2,000.00","$30,339.00",1
02/03/2024,Independent of rent - repair [Payment:FOB8],,,-$850.00,"$30,288.00",0
10/21/2024,Abode disbursement [ID:20241021-945] [15:32],,,-$900.00,"$18,655.00",1
06/06/2025,Residential payment Every 30 days [Payment:1FYE],,,-$775.00,"$14,197.00",1
07/21/2025,Periodic 30th payment #445320,,,"$1,325.00","$13,148.00",1
03/15/2025,Wire to Thompson #196394 [10:41],,,$800.00,"$18,118.00",0
08/26/2024,Rental payment #857522,,,-$200.00,"$21,284.00",0
04/24/2024,Lease charge [Ref:LUX4],,,"-$1,650.00","$4,303.00",0
08/11/2025,Lease fee for residential unit [Trans:736357],,,"-$2,450.00","$47,277.00",1
06/01/2024,First of month payment #189199,,,-$850.00,"$10,737.00",0
04/19/2024,Property management remittance [Invoice:146505],,,"$1,350.00","$45,328.00",1
12/29/2025,Tenancy payment [Trans:135001] [23:36],,,"-$1,100.00","$12,149.00",0
07/31/2024,Non-rent housing expense [ID:689149],,,$300.00,"$24,151.00",0
03/10/2025,Abode payment plus insurance [Ref:A9VQ] [07:04],,,"-$1,225.00","$4,544.00",1
07/10/2025,Recurring 1st week #666558,,,"-$1,600.00","$17,144.00",0
08/16/2024,Condo fee [Trans:277262],,,-$750.00,"$26,931.00",1
01/16/2024,Transfer to Miller [Invoice:376615],,,"-$1,800.00","$14,399.00",1
06/13/2025,Residential payment 1st of month [Ref:918S],,,"-$1,150.00","$32,538.00",1
01/15/2025,Building fee for residential unit [Trans:326874] [21:44],,,-$950.00,"$16,391.00",1
08/06/2024,Digs payment #197830 [07:31],,,-$850.00,"$46,676.00",0
04/26/2024,Dwelling disbursement plus fees #180922 [03:51],,,-$725.00,"$41,813.00",1
02/22/2024,Rent (missed auto) [Date:20240222] [13:35],,,"-$1,900.00","$32,248.00",1
05/04/2025,Real Estate Solutions [Trans:703490],,,"$2,100.00","$9,808.00",0
05/12/2024,Ref: RES-UNIT-5B [Ref:38AI] [17:06],,,"-$1,200.00","$32,240.00",1
07/06/2025,Maintenence payment [Date:20250706],,,"$1,750.00","$30,274.00",0
02/04/2024,Residential payment 20th periodic [Payment:XP2K],,,$750.00,"$25,242.00",1
04/29/2024,Crib fee [Date:20240429],,,"-$2,400.00","$40,108.00",1
11/06/2024,Ren tpayment [ID:20241106-32],,,"-$2,750.00","$32,375.00",1
01/06/2024,Service 1st of month [Date:20240106],,,"-$1,650.00","$17,703.00",0
12/25/2024,Residential Services #395720,,,"-$2,800.00","$10,304.00",0
09/08/2025,ACH to Johnson LLC [Ref:211953],,,-$100.00,"$44,751.00",0
01/11/2025,Rent payment (apartment) [Date:20250111] [13:43],,,-$650.00,"$23,164.00",1
05/07/2025,CHARGE - AUTO #756244 [14:25],,,-$600.00,"$7,653.00",0
02/29/2024,Remittance to Moore [Invoice:391570],,,"-$2,600.00","$20,170.00",0
09/14/2024,Tenancy payment [Date:20240914],,,"-$2,775.00","$5,411.00",1
05/19/2025,SERVICE - AUTO [Payment:ZJ48],,,-$800.00,"$38,663.00",0
01/06/2024,Rent payment (primary residence) [Date:20240106],,,"-$1,950.00","$36,678.00",1
07/27/2025,Facility Solutions #944674,,,-$300.00,"$45,143.00",0
11/25/2024,Bi-weekly housing (Unit 8C) [Trans:232955],,,"-$1,000.00","$28,751.00",1
02/28/2024,Tenancy payment #499033 [13:55],,,"-$1,350.00","$11,727.00",0
01/16/2024,Additional to rent - fee #222448,,,-$700.00,"$38,693.00",0
05/11/2025,Remittance to Moore [Trans:964952],,,-$350.00,"$32,543.00",0
05/18/2024,Residential payment Every 30 days [Payment:WB3W],,,-$600.00,"$19,487.00",1
04/14/2025,Service fee + insurance [Trans:380091],,,-$600.00,"$17,930.00",0
08/03/2024,Property Services LLC [Trans:127666] [23:30],,,-$350.00,"$22,886.00",0
06/24/2025,Rent payment (apartment) [Payment:SUCZ],,,"-$1,125.00","$22,429.00",1
10/22/2025,Residential payment Calendar month [ID:20251022-349],,,"-$1,900.00","$28,765.00",1
09/27/2024,Apart from rent - maintenance [Trans:732456],,,"-$1,850.00","$32,584.00",0
11/28/2025,Excluding rent - HOA [ID:20251128-660],,,-$350.00,"$19,869.00",0
12/04/2025,Complex fee for residential unit [Ref:203922],,,"-$1,800.00","$3,364.00",1
08/01/2024,Residential occupancy fee #890851,,,-$700.00,"$15,139.00",1
11/02/2024,Periodic 30th payment [Payment:KTDN],,,-$700.00,"$19,265.00",0
04/30/2024,Rent payment  [Payment:I9TT],,,"-$3,000.00","$18,225.00",1
03/21/2025,FEE - MONTHLY [Ref:I30C],,,-$100.00,"$13,357.00",0
03/18/2025,Crib fee [Date:20250318],,,"-$1,350.00","$20,010.00",0
01/29/2025,First of month payment [Trans:156319],,,"-$2,800.00","$22,266.00",0
12/01/2025,Condo fee [ID:20251201-77],,,"-$2,975.00","$27,281.00",1
10/11/2024,Rent..payment [Payment:OUQZ],,,"-$1,700.00","$31,530.00",1
08/31/2025,Wire to Thompson [ID:611278] [00:28],,,"-$1,000.00","$34,189.00",0
12/22/2025,Servise payment [TXN:205205] [00:16],,,"-$1,950.00","$19,461.00",0
12/22/2025,Rent-paymnt [TXN:913266],,,"-$1,000.00","$40,003.00",1
06/25/2025,FEE - AUTO [ID:710732],,,"-$1,850.00","$6,173.00",0
01/13/2025,Complex charge [Date:20250113],,,-$100.00,"$46,508.00",0
04/06/2025,Unit payment for residential unit [Trans:839920],,,"-$2,375.00","$7,793.00",1
10/10/2025,Tenancy payment [TXN:264086],,,"-$1,650.00","$28,114.00",0
01/16/2024,Service Last day [ID:722394],,,-$250.00,"$46,381.00",0
09/12/2024,First of month payment [Date:20240912],,,-$75.00,"$6,469.00",0
11/19/2024,Tenancy payment [Payment:WC8R],,,"$1,000.00","$41,058.00",1
05/21/2025,Subscription Semi-monthly [Date:20250521] [09:25],,,"-$1,750.00","$33,926.00",0
02/28/2024,Building payment [TXN:897003],,,"-$1,000.00","$48,769.00",0
04/21/2024,Rental payment [Ref:NU8U],,,"-$1,200.00","$26,079.00",0
02/13/2024,Separate from rent - deposit [Date:20240213],,,-$900.00,"$22,371.00",0
05/28/2024,Condo fee [Invoice:989243],,,"-$2,800.00","$23,711.00",0
02/24/2025,Rent payment (apartment) [Ref:165817],,,"-$2,200.00","$17,697.00",1
11/06/2025,Independent of rent - repair [Payment:PUF7],,,"-$2,100.00","$18,345.00",0
02/04/2025,Unit disbursement [Trans:438109],,,-$950.00,"$6,474.00",0
12/28/2025,Letting fee [ID:362585],,,$675.00,"$37,280.00",1
05/09/2025,Unit fee [Date:20250509],,,-$700.00,"$7,051.00",0
09/22/2024,Payment on 1st of month [Trans:285289],,,"-$1,050.00","$30,653.00",1
12/05/2025,Complex Services [ID:20251205-677],,,-$750.00,"$39,272.00",0
04/02/2024,Mid-month transfer (Unit 49B) [Trans:200701],,,"-$1,050.00","$28,193.00",1
03/12/2024,Apartment payment + parking [Payment:INMM] [03:25],,,-$775.00,"$30,994.00",1
01/22/2025,Unit letting [Ref:668000] [11:15],,,"-$3,000.00","$23,755.00",0
06/09/2025,Unit remittance [Payment:BT8A],,,-$75.00,"$19,081.00",0
07/26/2025,HOA fee + tax [ID:956921],,,"-$1,800.00","$7,350.00",0
10/17/2025,Building administration fee [Ref:352546],,,"-$1,800.00","$19,821.00",1
03/16/2025,Recurring 1st week [Ref:843356],,,-$450.00,"$1,085.00",0
04/26/2025,Unit payment for residential unit [Ref:153413],,,"-$1,650.00","$41,016.00",1
05/09/2024,Lease charge for residential unit [Ref:546119],,,"-$2,950.00","$30,848.00",1
05/01/2024,Rent-pay ment [Trans:319939],,,"-$1,775.00","$32,601.00",1
06/12/2024,Distinct from rent - service [Ref:IAY8] [11:57],,,-$450.00,"$23,575.00",0
04/29/2024,Wire to Thompson (Unit 6A) [Payment:9MZE],,,"-$2,300.00","$45,072.00",1
06/27/2025,Rent payment  [Ref:961633],,,"-$2,550.00","$7,067.00",1
10/08/2024,Flat fee [Payment:H2FO] [12:35],,,-$850.00,"$40,564.00",1
04/03/2025,Building Management [Ref:GHB9],,,"$3,000.00","$45,196.00",0
02/16/2024,Unit remittance [Ref:H4WE],,,-$400.00,"$14,342.00",0
08/04/2025,Residential Services [Ref:MYDL],,,"-$1,625.00","$14,602.00",1
01/16/2025,Service Bi-weekly [Invoice:407805],,,"-$2,800.00","$8,134.00",0
02/24/2025,Digs payment [ID:352367],,,-$650.00,"$14,775.00",0
01/05/2024,Flat fee [Invoice:619736],,,-$50.00,"$11,063.00",0
03/15/2025,Independent of rent - repair [ID:20250315-904],,,-$75.00,"$26,473.00",0
02/27/2025,Rent payment (primary residence) [Ref:984091],,,"-$1,375.00","$4,793.00",1
04/05/2024,Rent payment (apartment) [ID:20240405-822] [00:36],,,"-$2,775.00","$33,767.00",1
07/11/2024,Lease charge [ID:20240711-889],,,-$200.00,"$28,762.00",0
06/12/2024,Unit fee for residential unit [ID:804626],,,"-$1,625.00","$36,671.00",1
06/09/2024,Rent payment  [Ref:229301],,,"-$2,300.00","$15,217.00",1
09/21/2024,Complex Services [ID:20240921-922],,,-$800.00,"$18,807.00",0
10/11/2025,Recurring transfer to Smith [Ref:821150],,,-$850.00,"$34,053.00",0
10/12/2025,Digs payment [Ref:ZQG9],,,"-$2,400.00","$1,564.00",0
03/25/2025,Residential Services [ID:184196],,,"-$2,650.00","$19,830.00",1
07/24/2024,Rental payment [Date:20240724],,,-$200.00,"$32,327.00",0
09/09/2024,Check #1234 for monthly [ID:20240909-503] [16:19],,,-$900.00,"$15,813.00",0
03/27/2025,Rent payment (apartment) [Payment:PK8F],,,"-$1,950.00","$8,532.00",1
06/07/2025,Unit letting [ID:20250607-242],,,-$450.00,"$23,518.00",0
08/09/2025,Rent payment (primary residence) [Date:20250809] [16:10],,,"$1,225.00","$28,526.00",1
08/26/2024,Distinct from rent - service [Ref:T1SE],,,"-$1,450.00","$14,296.00",0
03/09/2025,Separate from rent - deposit [Ref:163329],,,-$200.00,"$6,693.00",0
07/24/2024,Unit charge [Ref:252734],,,-$400.00,"$27,897.00",0
03/14/2025,Building fee for residential unit [Ref:179135] [03:27],,,"-$1,900.00","$29,438.00",1
12/30/2024,Maintenance fee + insurance [ID:20241230-625] [23:55],,,$450.00,"$17,293.00",0
11/01/2024,Servise payment [Trans:236874],,,-$50.00,"$47,798.00",0
02/27/2024,Complex payment for residential unit [Trans:491660] [17:43],,,"-$1,200.00","$27,007.00",1
03/08/2024,Subscripton payment [Trans:474970],,,"-$1,550.00","$10,622.00",0
09/08/2024,Premises Services [Date:20240908],,,"-$2,100.00","$29,249.00",0
11/19/2025,Utility fee + tax [Trans:469472],,,"-$2,600.00","$38,553.00",0
11/20/2024,Excluding rent - HOA [TXN:271600],,,-$850.00,"$22,177.00",0
04/11/2024,Building payment for residential unit [Date:20240411],,,"$1,400.00","$17,128.00",1
08/20/2024,Recurring 1st week [Date:20240820],,,-$150.00,"$45,505.00",0
10/29/2024,Residential payment First Monday [Invoice:901655],,,"-$2,225.00","$42,710.00",1
04/15/2024,NOT rent - utilities [TXN:178094],,,-$700.00,"$44,195.00",0
08/15/2025,Rent payment  [Ref:627185],,,"-$1,950.00","$9,432.00",1
10/18/2024,Rent payment  [Date:20241018],,,-$650.00,"$31,773.00",1
01/22/2025,Unit disbursement [Ref:388602],,,"-$1,450.00","$18,382.00",0
03/13/2024,RENT - DO NOT DELETE [Date:20240313],,,"-$3,000.00","$20,166.00",1
04/28/2025,Recurring 1st week [ID:768126],,,-$925.00,"$5,805.00",1
11/23/2024,Mid-month transfer [Trans:766524] [11:41],,,"-$2,850.00","$31,434.00",1
10/15/2025,Unit remittance for residential unit #288015 [10:28],,,"-$1,925.00","$27,520.00",1
01/04/2024,Residential payment First Monday #142040,,,"-$2,550.00","$33,183.00",1
05/21/2025,Lodgings remittance [Date:20250521] [21:51],,,"-$3,000.00","$13,790.00",0
06/03/2025,RENT~MONTHLY [Ref:FVD2] [19:46],,,"-$2,975.00","$27,199.00",1
06/18/2024,Building fee #618133 [20:28],,,-$800.00,"$49,561.00",0
03/13/2024,Digs payment [Ref:WPDQ],,,"-$1,675.00","$26,095.00",1
04/25/2024,Monthly housing and utilities bundle [Invoice:422638],,,-$725.00,"$28,797.00",1
02/27/2024,Flat fee [ID:637642],,,$125.00,"$15,896.00",0
12/04/2024,RENT~MONTHLY [Trans:683310],,,"-$2,000.00","$48,853.00",1
07/10/2024,Quarterly dwelling #193163,,,"-$1,000.00","$13,742.00",0
11/03/2025,My unit disbursement [ID:425562],,,"-$2,300.00","$7,358.00",1
11/06/2025,Monthly on 15th [Payment:GJHK],,,"-$1,400.00","$43,706.00",0
05/19/2025,Unit charge for residential unit [Ref:WTAQ],,,"-$1,875.00","$15,976.00",1
12/23/2024,Dwelling remittance [Date:20241223],,,-$625.00,"$35,816.00",1
02/28/2025,Unit charge [Date:20250228],,,"-$1,600.00","$31,088.00",0
03/24/2024,Monthly premises fee [ID:20240324-116],,,"-$1,950.00","$25,804.00",1
07/16/2024,Pad payment [TXN:901651],,,"$1,800.00","$6,478.00",0
09/18/2025,Unit letting [Ref:APDN],,,"-$1,200.00","$32,800.00",1
08/13/2024,Utility fee + insurance [ID:20240813-557] [06:03],,,-$250.00,"$11,807.00",0
04/24/2024,Unit fee [Ref:VH4Q],,,-$750.00,"$8,979.00",0
05/01/2024,Monthly on 15th [ID:20240501-353],,,"-$1,400.00","$30,036.00",0
11/20/2025,Building Management [Trans:256840],,,-$350.00,"$10,746.00",0
12/30/2025,Lease charge [TXN:522857],,,"-$1,350.00","$41,745.00",0
05/29/2025,Recurring 1st week [Ref:6J3V] [06:54],,,-$750.00,"$29,853.00",0
01/28/2025,Unit remittance for residential unit [TXN:567746],,,-$800.00,"$26,025.00",1
10/27/2024,Unit letting [Date:20241027],,,"-$1,700.00","$8,800.00",1
11/10/2025,Rent with included services [Payment:I9DI] [03:32],,,$950.00,"$27,759.00",1
12/27/2025,End of month remittance [Ref:723002],,,-$600.00,"$29,842.00",1
12/02/2024,Accommodation disbursement [TXN:197646],,,"-$1,525.00","$38,003.00",1
01/22/2024,Rent payment (primary residence) [ID:20240122-142],,,-$775.00,"$35,251.00",1
04/08/2024,Mid-month transfer [Ref:271119],,,-$800.00,"$19,239.00",0
07/21/2025,Monthly on 15th [Ref:718039] [01:12],,,"-$2,400.00","$45,837.00",0
01/09/2025,500 Oak Ave payment [Date:20250109],,,"-$2,050.00","$39,632.00",1
03/05/2025,Check #1234 for monthly [TXN:289949],,,"-$1,850.00","$14,885.00",0
08/25/2024,Quarterly dwelling [Date:20240825],,,"$1,600.00","$30,036.00",0
03/08/2025,Rent payment  [Ref:391774] [10:41],,,"-$1,850.00","$46,490.00",1
05/03/2025,Building payment #320957 [06:30],,,-$125.00,"$7,727.00",0
01/15/2024,Besides rent - insurance [Date:20240115],,,"-$1,600.00","$21,946.00",0
04/08/2024,Pad payment #441726,,,"-$1,875.00","$29,341.00",1
03/06/2025,Spot payment [Invoice:419626] [12:11],,,"-$1,750.00","$3,903.00",1
12/21/2024,Excluding rent - HOA #889238,,,"-$2,250.00","$29,034.00",0
01/11/2025,Unit remittance for residential unit [Ref:841063] [11:12],,,"-$1,125.00","$14,294.00",1
10/13/2025,RENT - APT 5B [Invoice:565387],,,"-$1,350.00","$19,716.00",1
08/04/2024,Tenancy payment [Ref:RS5Y],,,$300.00,"$39,525.00",0
07/06/2025,RENT|AUTO [Ref:195O],,,-$825.00,"$43,907.00",1
07/18/2024,Condo fee [Invoice:756684],,,"-$1,650.00","$11,389.00",0
10/14/2024,Rental payment [ID:20241014-442] [23:27],,,"-$1,525.00","$46,037.00",1
09/11/2025,Rent payment (primary residence) [ID:20250911-147] [18:33],,,$800.00,"$44,124.00",1
01/16/2024,Wire to Thompson [ID:20240116-641],,,-$900.00,"$7,934.00",0
06/29/2024,Recurring transfer to Smith [Ref:434604],,,"-$1,650.00","$15,041.00",0
02/01/2024,Non-rent housing expense [ID:20240201-892],,,-$50.00,"$49,794.00",0
07/25/2025,Rental payment [Trans:240856],,,-$350.00,"$32,979.00",0
08/05/2024,Servise payment [Ref:157484],,,-$100.00,"$34,049.00",0
08/06/2025,Subscription 25th standing [Trans:682299],,,"-$1,000.00","$8,683.00",0
09/04/2025,Accommodation disbursement [TXN:474137],,,-$900.00,"$26,326.00",1
05/16/2024,500 Oak Ave payment [Invoice:423401],,,-$975.00,"$2,111.00",1
03/22/2024,Rent payment (apartment) [ID:20240322-666] [18:06],,,"-$1,200.00","$2,592.00",1
08/11/2025,Check #1234 for monthly [TXN:979662] [17:41],,,-$600.00,"$44,175.00",1
03/17/2024,Building Management [Date:20240317],,,"-$1,200.00","$43,773.00",1
03/25/2024,Servise payment [Payment:B0NZ],,,"-$2,250.00","$33,173.00",0
03/20/2025,Digs payment [Ref:A8ZP],,,"-$1,825.00","$14,553.00",1
11/15/2024,Accommodation remittance including tax [Ref:B6X3] [07:42],,,"$1,575.00","$32,807.00",1
01/31/2024,Rent payment (primary residence) [Date:20240131] [06:21],,,"-$1,300.00","$39,436.00",1
02/28/2025,Transfer to Miller [Invoice:479483] [00:01],,,"-$1,950.00","$34,913.00",0
04/14/2024,Property fee [Ref:644751],,,-$850.00,"$29,214.00",0
10/10/2025,FEE - RECURRING [ID:507382],,,"-$1,000.00","$20,035.00",0
05/23/2024,Monthly payment to John (Unit 23A) [Ref:04ER] [10:07],,,"$2,650.00","$1,456.00",1
02/03/2025,Premises fee with service charge [Invoice:520732],,,"-$2,400.00","$19,387.00",1
07/19/2024,Crib fee [TXN:685208],,,"-$2,800.00","$42,710.00",0
07/23/2025,Service 5th monthly [Trans:494888] [18:59],,,"-$1,750.00","$32,974.00",0
