Date,Description,Comments,Check Number,Amount,Balance,rent
11/10/2025,Facility Solutions,,,-$950.00,"$32,562.00",0
03/26/2025,HOA fee + tax,,,"-$2,650.00","$16,007.00",0
04/18/2025,Non-rent housing expense,,,"-$2,900.00","$23,216.00",0
02/06/2025,Rent payment (apartment),,,"-$2,400.00","$25,313.00",1
02/06/2025,Standing order payment,,,"-$1,500.00","$42,182.00",0
01/04/2025,Complex charge,,,"-$2,000.00","$9,671.00",0
12/13/2025,Tenancy payment,,,"-$2,400.00","$49,979.00",0
01/05/2025,Check #1234 for monthly,,,"-$2,525.00","$4,512.00",1
02/19/2024,Rent payment ,,,"-$2,650.00","$22,410.00",1
03/16/2024,Lease payment,,,-$700.00,"$49,954.00",0
05/22/2024,Rent with included services,,,-$550.00,"$37,440.00",1
11/01/2025,Rent payment (apartment),,,"-$1,575.00","$41,926.00",1
11/27/2025,Rent payment (apartment),,,"-$2,375.00","$13,887.00",1
03/16/2024,Monthly obligation (Unit 44B),,,"-$2,575.00","$28,046.00",1
11/20/2024,Non-rent housing expense,,,-$800.00,"$35,754.00",0
05/23/2024,Residential facility fee,,,"-$2,950.00","$27,059.00",1
05/04/2024,Unit charge,,,"$2,100.00","$15,637.00",0
06/08/2024,Transfer to Miller,,,"-$2,200.00","$42,004.00",0
02/27/2025,Unit letting,,,"-$1,400.00","$10,656.00",1
08/14/2025,Rent payment (apartment),,,"-$2,375.00","$23,497.00",1
06/30/2025,End of month remittance,,,-$875.00,"$40,485.00",1
04/17/2025,Building disbursement for residential unit,,,"-$1,075.00","$41,298.00",1
09/20/2024,Unit Management,,,"-$2,500.00","$49,954.00",0
12/21/2025,Separate from rent - deposit,,,-$950.00,"$15,585.00",0
02/17/2024,Unit payment for residential unit,,,"-$2,550.00","$37,826.00",1
05/05/2025,Recurring 1st week,,,"-$1,775.00","$35,776.00",1
09/16/2025,Automated monthly payment,,,-$400.00,"$48,823.00",0
02/03/2025,Service First Monday,,,-$450.00,"$27,007.00",0
01/24/2024,Regular payment,,,"-$1,200.00","$44,115.00",1
04/24/2025,Independent of rent - repair,,,"-$2,600.00","$24,527.00",0
08/15/2025,Automated monthly payment (Unit 29B),,,"-$2,700.00","$32,423.00",1
02/04/2025,Residential payment First Monday,,,-$575.00,"$28,898.00",1
12/29/2024,Bi-weekly housing (Unit 11B),,,"-$2,350.00","$11,509.00",1
07/31/2024,Lease obligation payment,,,"-$2,250.00","$17,334.00",1
06/04/2025,Rent payment (apartment),,,"$1,100.00","$37,609.00",1
06/07/2025,Complex fee for residential unit,,,-$900.00,"$45,757.00",1
03/26/2024,Bi-weekly housing,,,"-$3,000.00","$10,787.00",1
01/03/2024,Unit payment for residential unit,,,-$850.00,"$2,474.00",1
05/21/2024,Building payment,,,"-$2,750.00","$47,954.00",0
05/16/2025,Rent payment (primary residence),,,"-$2,975.00","$22,380.00",1
06/09/2024,Rent payment (apartment),,,"-$1,600.00","$45,854.00",1
01/19/2024,Residential payment 5th monthly,,,-$750.00,"$20,895.00",1
12/28/2025,Real Estate Solutions,,,-$750.00,"$28,416.00",0
04/07/2025,ACH to Johnson LLC (Unit 13C),,,"-$1,425.00","$42,926.00",1
07/21/2024,Service 25th standing,,,"-$1,950.00","$10,276.00",0
09/12/2025,End of month remittance (Unit 28B),,,"-$2,575.00","$31,883.00",1
01/10/2024,Complex Services,,,"-$1,400.00","$2,236.00",0
04/11/2024,Building payment,,,"-$1,950.00","$36,821.00",0
10/24/2024,Additional to rent - fee,,,"-$1,650.00","$7,224.00",0
02/20/2025,Periodic 30th payment,,,"-$2,750.00","$39,426.00",0
10/29/2024,Payment on 1st of month,,,"-$2,050.00","$7,469.00",0
05/05/2024,Monthly on 15th (Unit 11A),,,"$2,750.00","$22,258.00",1
04/11/2025,Rent payment (apartment),,,"-$1,525.00","$18,761.00",1
12/17/2025,Rental payment,,,"-$2,175.00","$23,273.00",1
09/02/2025,Wire to Thompson (Unit 22A),,,"-$1,600.00","$29,534.00",1
04/19/2025,Complex fee for residential unit,,,"-$1,800.00","$30,172.00",1
06/28/2025,Complex charge,,,"-$1,700.00","$35,973.00",0
12/24/2025,Rent payment (primary residence),,,"-$1,000.00","$21,283.00",1
07/01/2024,Rent payment ,,,"$1,750.00","$20,334.00",1
09/02/2025,Letting fee,,,"-$1,100.00","$27,657.00",0
11/24/2024,Unit charge,,,-$400.00,"$39,824.00",0
01/19/2024,Rent payment (primary residence),,,"$2,075.00","$29,976.00",1
11/28/2024,Non-rent housing expense,,,-$350.00,"$38,354.00",0
06/27/2025,Unit fee,,,"-$2,650.00","$44,207.00",0
07/04/2024,Mid-month transfer,,,"-$2,200.00","$31,048.00",0
11/28/2025,Excluding rent - HOA,,,"-$2,200.00","$34,830.00",0
01/08/2024,Rent payment (primary residence),,,"$1,475.00","$49,527.00",1
09/09/2024,Rent payment (apartment),,,"-$2,525.00","$39,954.00",1
04/22/2025,Monthly on 15th,,,-$725.00,"$45,352.00",1
07/07/2025,Crib fee,,,"-$1,200.00","$24,953.00",0
06/08/2025,Distinct from rent - service,,,"-$2,550.00","$38,708.00",0
02/09/2025,NOT rent - utilities,,,"-$2,350.00","$43,273.00",0
04/26/2025,Monthly auto-payment,,,"-$2,550.00","$21,488.00",1
12/01/2025,Maintenance fee + insurance,,,-$700.00,"$39,111.00",0
03/12/2025,Monthly on 15th (Unit 15B),,,"-$3,075.00","$38,227.00",1
12/06/2025,Complex Services (Unit 38C),,,"$2,175.00","$34,798.00",1
10/03/2025,Apart from rent - maintenance,,,"-$2,500.00","$38,506.00",0
01/07/2025,Building disbursement,,,"-$1,500.00","$45,035.00",0
12/03/2024,Unit charge,,,"-$1,300.00","$15,292.00",0
11/24/2025,Residential Services,,,-$250.00,"$7,413.00",0
04/21/2025,Membership 5th monthly,,,"-$2,100.00","$2,673.00",0
05/18/2025,Complex payment for residential unit,,,"-$1,850.00","$13,500.00",1
12/29/2025,Building fee for residential unit,,,$575.00,"$27,791.00",1
05/13/2024,Membership 25th standing,,,"-$1,150.00","$10,059.00",0
11/18/2024,Payment on 1st of month,,,"-$2,300.00","$8,790.00",0
09/30/2025,Building payment,,,"-$2,000.00","$9,385.00",0
10/01/2024,Unit charge for residential unit,,,"-$1,525.00","$22,609.00",1
08/22/2025,First of month payment,,,"-$1,000.00","$8,441.00",1
09/14/2024,Domicile Solutions,,,-$900.00,"$37,936.00",0
04/26/2025,Non-rent housing expense,,,"-$2,350.00","$44,428.00",0
10/12/2025,Monthly payment to John,,,"-$1,550.00","$27,556.00",1
06/06/2024,Periodic disbursement,,,"-$2,550.00","$20,401.00",1
03/05/2025,Property payment,,,$850.00,"$25,312.00",0
11/27/2024,Flat fee,,,"$1,000.00","$14,909.00",0
03/14/2025,Standard monthly charge,,,"-$1,650.00","$45,050.00",0
08/09/2024,Periodic 30th payment (Unit 27A),,,-$700.00,"$49,616.00",1
02/13/2025,Unit remittance for residential unit,,,"-$2,000.00","$45,934.00",1
06/02/2024,Monthly on 15th,,,"-$1,800.00","$40,681.00",1
03/18/2025,Rent payment (primary residence),,,$600.00,"$45,447.00",1
06/25/2024,Residential facility fee,,,"-$2,425.00","$41,081.00",1
04/13/2025,Lease fee for residential unit,,,"-$1,050.00","$48,717.00",1
07/18/2025,Rent payment (apartment),,,"-$1,325.00","$42,628.00",1
09/02/2025,Monthly auto-payment (Unit 1B),,,"-$1,250.00","$11,460.00",1
03/03/2025,Domicile disbursement,,,"-$2,325.00","$34,482.00",1
10/30/2025,Building payment for residential unit,,,"-$1,175.00","$21,680.00",1
09/27/2025,Lease fee,,,"-$2,450.00","$11,912.00",0
03/04/2024,Unit remittance for residential unit,,,"-$1,150.00","$49,974.00",1
03/22/2024,Residential payment 10th recurring,,,"-$1,950.00","$20,079.00",1
03/01/2025,Additional to rent - fee,,,"-$1,700.00","$18,743.00",0
02/22/2025,Automated monthly payment,,,"-$1,400.00","$43,384.00",0
09/28/2024,Building payment,,,"-$2,700.00","$31,214.00",0
04/08/2025,Building payment for residential unit,,,"-$2,125.00","$36,149.00",1
01/15/2024,Building payment,,,"-$2,050.00","$4,464.00",0
03/29/2024,Regular payment,,,"$2,000.00","$36,766.00",0
06/07/2024,Recurring debit,,,"-$2,700.00","$25,750.00",1
05/02/2024,Unit payment,,,"-$2,150.00","$34,813.00",0
02/04/2024,End of month remittance,,,"-$1,800.00","$5,867.00",0
01/22/2025,Automated monthly payment,,,-$800.00,"$39,183.00",0
05/06/2024,Place remittance,,,"-$3,000.00","$45,873.00",1
08/31/2024,Membership Quarterly,,,"-$1,850.00","$6,553.00",0
09/23/2025,Building payment for residential unit,,,"-$2,300.00","$1,181.00",1
04/27/2025,123 Main St monthly,,,"-$3,075.00","$7,735.00",1
06/23/2024,Quarterly dwelling,,,-$750.00,"$19,692.00",0
10/18/2024,Scheduled transfer,,,"-$2,925.00","$30,688.00",1
10/25/2025,Unit payment including maintenance,,,-$800.00,"$5,415.00",1
02/05/2024,Accommodation remittance including tax,,,-$550.00,"$4,342.00",1
05/23/2025,Property payment for residential unit,,,-$625.00,"$4,150.00",1
12/22/2024,Rent payment (apartment),,,"-$2,075.00","$42,072.00",1
12/21/2025,Rent payment ,,,-$650.00,"$45,209.00",1
09/26/2025,Premises fee with service charge,,,"-$1,800.00","$32,022.00",1
10/25/2025,Building disbursement,,,"-$2,500.00","$39,994.00",0
11/12/2024,Recurring 1st week,,,"-$2,750.00","$49,627.00",0
11/16/2025,NOT rent - utilities,,,"-$1,500.00","$48,107.00",0
03/27/2025,First of month payment (Unit 13A),,,"-$2,100.00","$30,107.00",1
02/08/2025,Apart from rent - maintenance,,,-$950.00,"$25,688.00",0
06/26/2025,Wire to Thompson,,,"-$2,050.00","$4,042.00",1
06/17/2025,Monthly obligation,,,"-$1,450.00","$3,284.00",0
08/04/2024,Residential payment Monthly anniversary,,,"-$1,700.00","$19,562.00",1
11/21/2025,Monthly on 15th,,,"-$1,750.00","$21,797.00",0
03/27/2025,Rent payment ,,,-$850.00,"$4,719.00",1
12/10/2025,Strata payment,,,-$900.00,"$34,533.00",0
09/02/2025,Facility Solutions,,,-$450.00,"$44,193.00",0
12/12/2025,Periodic disbursement,,,"-$1,075.00","$23,686.00",1
11/09/2025,Utility fee + insurance,,,"-$2,300.00","$38,646.00",0
07/15/2025,Spot payment,,,-$800.00,"$19,475.00",0
11/30/2025,Unit Management,,,-$600.00,"$39,264.00",0
04/11/2025,Residential payment First Monday,,,"$2,950.00","$45,708.00",1
07/03/2024,Quarterly dwelling,,,-$650.00,"$18,788.00",0
05/27/2024,Excluding rent - HOA,,,"$1,450.00","$29,040.00",0
08/26/2025,Subscription Bi-weekly,,,"-$1,450.00","$17,907.00",0
10/28/2024,Subscription 15th auto,,,"$2,550.00","$9,925.00",0
03/01/2025,Residential payment 1st of month,,,"$2,800.00","$29,505.00",1
12/13/2025,Unit charge for residential unit,,,"-$2,850.00","$25,699.00",1
06/12/2025,Rent payment ,,,"-$1,050.00","$35,602.00",1
10/28/2024,Complex charge,,,"-$1,450.00","$27,681.00",0
03/12/2024,Residential payment Last day,,,"-$2,375.00","$9,671.00",1
03/04/2024,Residential payment Monthly anniversary,,,"-$2,000.00","$22,973.00",1
06/14/2025,Payment on 1st of month,,,-$700.00,"$9,554.00",0
10/12/2025,Service fee + tax,,,"$2,000.00","$12,551.00",0
03/10/2024,Complex fee,,,"-$1,700.00","$5,104.00",0
05/13/2024,Rent payment ,,,"-$2,250.00","$13,190.00",1
07/06/2025,NOT rent - utilities,,,-$800.00,"$20,582.00",0
09/29/2025,Flat fee,,,"-$1,700.00","$29,377.00",0
12/26/2025,Tenancy payment,,,"-$1,750.00","$37,108.00",0
12/12/2024,Monthly obligation,,,"-$1,825.00","$21,715.00",1
02/03/2025,Lease charge,,,"-$2,300.00","$11,244.00",0
04/04/2025,Flat fee,,,-$850.00,"$45,204.00",0
09/23/2025,Lease payment for residential unit,,,-$825.00,"$11,442.00",1
07/31/2024,Unit letting,,,"$2,275.00","$9,308.00",1
05/07/2025,Unit remittance,,,"-$1,450.00","$23,146.00",0
04/27/2025,Mid-month transfer,,,"-$2,875.00","$34,149.00",1
04/04/2025,Building payment,,,"$1,500.00","$1,475.00",0
07/05/2024,Besides rent - insurance,,,"-$2,600.00","$42,720.00",0
05/06/2025,Real Estate Solutions,,,-$700.00,"$30,682.00",0
10/21/2025,NOT rent - utilities,,,"-$1,250.00","$24,360.00",0
08/11/2024,Quarterly dwelling (Unit 23B),,,-$650.00,"$17,683.00",1
06/05/2024,Periodic 30th payment,,,"-$2,025.00","$20,213.00",1
04/16/2024,Unit charge for residential unit,,,"-$1,800.00","$19,709.00",1
10/22/2025,Lease charge,,,"$1,350.00","$23,496.00",0
09/15/2025,Unit Management,,,"-$1,700.00","$49,898.00",0
05/26/2025,Besides rent - insurance,,,-$650.00,"$5,623.00",0
10/17/2024,Building disbursement for residential unit,,,"-$1,750.00","$46,185.00",1
01/30/2024,Bi-weekly housing,,,"-$2,750.00","$21,498.00",0
06/12/2024,Unit fee,,,"-$1,650.00","$39,970.00",0
07/30/2024,Check #1234 for monthly,,,-$600.00,"$34,066.00",1
04/03/2024,Unit letting,,,-$550.00,"$28,806.00",0
11/24/2024,Strata payment,,,"-$3,000.00","$45,148.00",1
04/29/2024,Quarterly dwelling,,,"-$2,000.00","$43,987.00",1
05/17/2025,Debit to Anderson,,,"-$1,100.00","$29,278.00",0
04/18/2025,Apart from rent - maintenance,,,"-$2,200.00","$33,416.00",0
08/04/2025,First of month payment,,,-$150.00,"$43,502.00",0
12/05/2025,Rent payment ,,,"-$2,350.00","$20,684.00",1
10/20/2024,Strata payment,,,$800.00,"$46,198.00",0
05/14/2024,Additional to rent - fee,,,-$550.00,"$30,696.00",0
03/17/2024,Debit to Anderson (Unit 24B),,,"-$1,500.00","$4,934.00",1
02/11/2024,Rent payment (apartment),,,"-$1,025.00","$41,826.00",1
04/19/2025,Scheduled transfer,,,-$750.00,"$48,761.00",0
11/30/2025,Lodgings remittance,,,"-$2,400.00","$49,354.00",0
10/19/2024,Real Estate Solutions,,,"-$3,050.00","$19,976.00",0
08/12/2025,Wire to Thompson,,,"-$2,675.00","$38,465.00",1
08/19/2025,Unit payment,,,"-$1,000.00","$17,572.00",0
05/19/2024,Crib fee,,,"-$1,325.00","$27,649.00",1
03/29/2024,Unit charge for residential unit,,,-$925.00,"$49,563.00",1
09/25/2024,Spot payment,,,"-$1,775.00","$15,046.00",1
12/09/2025,Periodic disbursement,,,"-$2,150.00","$9,416.00",0
04/29/2024,Monthly auto-payment (Unit 45C),,,"-$1,300.00","$15,666.00",1
04/04/2024,Scheduled transfer (Unit 40C),,,"-$2,450.00","$43,252.00",1
08/15/2025,First of month payment (Unit 8C),,,-$950.00,"$3,365.00",1
03/12/2024,Rent payment ,,,"$1,625.00","$48,648.00",1
04/06/2024,Unit remittance for residential unit,,,"-$1,325.00","$42,027.00",1
05/15/2025,Debit to Anderson,,,"$1,300.00","$7,045.00",1
06/02/2025,Rent payment (primary residence),,,"-$1,450.00","$2,977.00",1
09/01/2024,Rent payment ,,,-$625.00,"$18,268.00",1
03/16/2025,Standard monthly charge,,,"-$2,250.00","$26,614.00",0
02/29/2024,Condo fee,,,"-$2,850.00","$47,365.00",0
06/04/2024,Residential Services,,,"-$1,200.00","$43,106.00",0
04/05/2024,Rent payment (apartment),,,"-$2,900.00","$46,221.00",1
02/01/2024,Membership Monthly anniversary,,,"-$3,050.00","$28,821.00",0
04/17/2025,Recurring 1st week,,,"-$2,000.00","$40,137.00",0
02/10/2025,Besides rent - insurance,,,"$2,850.00","$17,241.00",0
