Date,Description,Comments,Check Number,Amount,Balance,rent
12/29/2025,Utility fee + tax [Date:20251229] [10:08],,,"-$1,100.00","$48,273.00",0
01/29/2025,Remittance: DWELLING #730973,,,"-$2,125.00","$28,128.00",1
07/05/2025,Unit Management [ID:849649],,,"-$1,200.00","$39,074.00",0
07/27/2024,Residential payment 1st of month [TXN:215507],,,"-$1,900.00","$9,755.00",1
07/18/2025,Residential payment Last day [Ref:883281],,,"-$1,425.00","$4,661.00",1
01/15/2025,Check #1234 for monthly [TXN:248140],,,"-$1,250.00","$24,936.00",0
05/23/2024,Spot payment [Ref:919354],,,-$400.00,"$30,096.00",0
05/30/2025,Complex management remittance [ID:699853],,,"-$2,125.00","$17,911.00",1
08/04/2024,Recurring transfer to Smith (Unit 12C) [Ref:591190],,,"-$2,850.00","$46,378.00",1
07/18/2024,Check #1234 for monthly [Ref:129411],,,-$100.00,"$22,985.00",0
07/11/2024,Payment on 1st of month [ID:692232],,,-$75.00,"$38,363.00",0
12/31/2024,Unit payment including maintenance [Invoice:860939] [04:01],,,"-$2,575.00","$26,601.00",1
05/03/2025,Bi-weekly housing [TXN:182578],,,-$75.00,"$31,350.00",0
05/28/2025,First of month payment [ID:20250528-488],,,"-$2,600.00","$9,598.00",1
06/05/2024,Facility Solutions (Unit 1A) [Date:20240605],,,"-$1,700.00","$6,712.00",1
04/01/2024,Recurring 1st week [Payment:5XFE],,,-$800.00,"$17,778.00",0
10/20/2024,Bi-weekly housing [Invoice:637373],,,"-$1,600.00","$25,034.00",0
09/27/2025,Residential payment 1st of month [Trans:404779],,,"-$1,500.00","$7,900.00",1
04/22/2025,Unit Management [Payment:POCM],,,"-$1,250.00","$27,014.00",0
04/27/2024,Recurring transfer to Smith [Ref:U91C],,,"-$2,400.00","$14,989.00",0
08/06/2024,Bi-weekly housing [Date:20240806],,,-$50.00,"$18,684.00",0
03/05/2025,Monthly on 15th [Trans:458633],,,-$750.00,"$29,084.00",0
12/14/2025,Quarterly dwelling [Ref:CYWL] [14:59],,,"-$1,900.00","$40,133.00",1
05/26/2025,Rant fee [Payment:74WX] [06:47],,,"-$2,100.00","$1,240.00",1
03/06/2025,Rent payment  [Date:20250306],,,"-$1,925.00","$13,527.00",1
12/17/2025,Building Management [Ref:9M7Q] [19:10],,,"-$1,850.00","$28,908.00",1
01/25/2025,Monthly on 15th [ID:20250125-876] [23:48],,,-$700.00,"$7,502.00",0
10/10/2025,Premises Services [Trans:678381],,,"-$1,675.00","$30,794.00",1
01/08/2024,SERVICE - AUTO [ID:20240108-214] [00:09],,,-$400.00,"$21,145.00",0
06/15/2025,Maintenence payment [Payment:9GX3],,,"$3,000.00","$16,848.00",0
06/26/2024,Property Services LLC [Date:20240626],,,"-$1,450.00","$9,279.00",0
11/26/2024,Premises maintenance remittance [ID:20241126-483] [23:08],,,-$675.00,"$39,881.00",1
10/11/2025,Property payment [Date:20251011],,,-$200.00,"$20,459.00",0
03/25/2024,UTILITY - AUTO [Trans:228643],,,"-$1,400.00","$40,052.00",0
02/04/2025,Tenancy remittance [Trans:180019],,,"-$2,050.00","$42,004.00",1
11/01/2024,Monthly premises fee [TXN:459462],,,"-$3,050.00","$8,681.00",1
05/04/2024,Monthly payment to John [TXN:482615],,,"-$2,600.00","$15,175.00",0
07/23/2024,Membership 25th standing [Date:20240723],,,"-$1,200.00","$33,492.00",0
08/20/2025,Accommodation remittance including tax [Ref:PQVJ],,,"-$1,625.00","$48,320.00",1
03/15/2025,Real Estate Solutions [Payment:68JO],,,-$500.00,"$30,452.00",0
02/11/2025,Wire to Thompson [Ref:176168],,,-$450.00,"$17,077.00",0
12/02/2024,Apartment 12C fee [Payment:VSDK],,,"-$1,725.00","$26,270.00",1
08/10/2025,R3nt fee [ID:306698] [05:38],,,"-$2,100.00","$13,985.00",1
08/28/2025,Premises Services [Invoice:104872],,,-$50.00,"$38,732.00",0
12/11/2024,Unit charge for residential unit [Ref:KLMC],,,"-$2,350.00","$28,202.00",1
02/06/2025,Payment ref: HOUSING- [Ref:BBAD],,,"-$2,350.00","$41,499.00",1
08/19/2024,Zelle to Davis [Date:20240819] [10:44],,,-$500.00,"$1,323.00",0
10/03/2024,Excluding rent - HOA [ID:889614],,,"-$1,400.00","$10,699.00",0
08/14/2025,Facility Solutions #903421,,,"-$1,775.00","$18,289.00",1
05/21/2025,Lease obligation payment [Ref:DHVS],,,"-$1,375.00","$13,315.00",1
12/26/2025,Debit to Anderson #504305 [13:10],,,"-$1,100.00","$24,831.00",0
08/14/2025,Unit remittance [Trans:117393],,,-$800.00,"$16,765.00",0
07/17/2025,Invoice #APT2024-001 [ID:20250717-599],,,"-$1,325.00","$29,236.00",1
07/17/2024,Housing Associates #643810 [01:36],,,-$200.00,"$33,349.00",0
09/01/2024,Check #1234 for monthly [Date:20240901],,,-$350.00,"$47,912.00",0
07/27/2024,My apartment payment [TXN:834497],,,"-$1,600.00","$33,980.00",1
06/19/2024,Payment ref: HOUSING- [Ref:450281],,,"-$1,050.00","$29,044.00",1
08/20/2025,Bi-weekly housing [TXN:694822],,,-$300.00,"$2,139.00",0
11/07/2024,Ren tpayment [Date:20241107],,,"-$2,275.00","$36,763.00",1
04/25/2024,Complex Services [ID:20240425-513],,,"-$2,100.00","$44,212.00",0
07/17/2024,RENT-RECURRING [Date:20240717],,,-$950.00,"$45,485.00",1
12/05/2024,Residential Services [Ref:MWPQ],,,-$350.00,"$35,083.00",0
05/25/2025,RENT PAYMENT (MONTHLY) [Date:20250525] [01:13],,,"-$2,225.00","$19,991.00",1
08/30/2025,Facility Solutions [Invoice:152326] [02:45],,,"-$1,850.00","$1,042.00",0
05/26/2024,Subscription 15th auto [ID:20240526-162],,,"-$1,400.00","$3,106.00",0
09/24/2024,RENT>>PAYMENT [ID:20240924-144],,,"-$1,625.00","$45,493.00",1
11/08/2024,Premises Services [Ref:EPL7],,,"-$1,800.00","$29,632.00",0
04/22/2025,Residential Services [Invoice:192724],,,"-$2,800.00","$28,585.00",0
02/24/2024,HOA fee + tax [ID:582576],,,-$600.00,"$34,948.00",0
10/24/2024,Recurring 1st week [Trans:635634] [21:40],,,-$700.00,"$45,198.00",1
11/04/2024,Unit payment for residential unit #170403 [00:53],,,"-$2,450.00","$8,517.00",1
02/04/2025,Check #1234 for monthly [Payment:4JWP] [04:40],,,$400.00,"$16,396.00",0
07/08/2024,Lodging remittance [Trans:310083],,,"-$1,300.00","$36,827.00",1
02/04/2025,End of month remittance [Ref:129329],,,-$125.00,"$10,710.00",0
02/13/2024,FEE - MONTHLY [Invoice:266004],,,-$800.00,"$1,597.00",0
06/27/2024,Rent payment (primary residence) [Trans:391860],,,"-$3,000.00","$10,177.00",1
09/12/2025,Apart from rent - maintenance [ID:20250912-663] [00:54],,,"-$1,000.00","$9,481.00",0
08/25/2024,Abode disbursement [TXN:909231],,,"-$2,425.00","$16,173.00",1
03/06/2025,UTILITY - AUTO [Trans:735996],,,-$850.00,"$25,531.00",0
07/19/2024,Ref: RES-UNIT-5B [ID:555148],,,"-$1,625.00","$11,622.00",1
01/06/2024,Facility management disbursement #294305,,,"-$3,050.00","$23,328.00",1
05/27/2025,Domicile Solutions [Invoice:548278],,,"-$1,200.00","$29,762.00",0
05/25/2025,For 303 Parkview [Date:20250525] [18:15],,,"-$1,700.00","$19,998.00",1
02/12/2025,Unit disbursement [Ref:784963] [17:52],,,"$1,400.00","$18,239.00",0
11/10/2025,UTILITY - MONTHLY [Payment:1B98],,,"$3,000.00","$47,077.00",0
07/18/2025,Debit to Anderson (Unit 3A) [Ref:467271],,,-$775.00,"$43,620.00",1
07/19/2024,Bi-weekly housing [ID:902875],,,-$700.00,"$26,370.00",1
12/26/2024,Residential Services [Ref:338158],,,-$75.00,"$1,658.00",0
09/12/2024,Rant fee [TXN:145843],,,-$725.00,"$19,520.00",1
11/04/2025,ACH to Johnson LLC [Date:20251104],,,-$100.00,"$33,435.00",0
10/31/2025,Semi-monthly residence [ID:156620],,,-$350.00,"$7,840.00",0
06/17/2025,Unit 7B monthly [ID:137609] [01:17],,,"-$1,300.00","$10,303.00",1
08/25/2025,Periodic 30th payment [Invoice:503348] [09:02],,,"-$1,950.00","$26,073.00",0
01/27/2024,FEE - RECURRING [Ref:969520],,,"-$1,400.00","$48,565.00",0
11/25/2025,Unit Management [TXN:372735],,,-$800.00,"$35,007.00",0
11/29/2025,Service 5th monthly [Payment:JJJX] [09:36],,,"-$1,200.00","$3,530.00",0
09/27/2024,Subscripton payment [ID:603534],,,-$650.00,"$24,509.00",0
03/06/2024,Payment to Wilson [Ref:760957] [16:55],,,-$350.00,"$15,904.00",0
08/16/2025,Unit Management #811341,,,"$1,550.00","$2,056.00",0
06/03/2025,Complex Services (Unit 14B) [Payment:CPKA],,,"-$3,000.00","$45,631.00",1
02/21/2025,Maintenence payment [ID:268100],,,-$900.00,"$3,041.00",0
06/07/2025,Spot payment [ID:497242],,,"-$1,000.00","$15,081.00",0
08/01/2025,Premises Services [Date:20250801] [18:18],,,"-$2,150.00","$35,587.00",1
12/02/2024,Landlord services payment [Ref:I05N],,,"-$1,475.00","$8,563.00",1
01/05/2025,Rent payment (apartment) [ID:20250105-998],,,"-$1,475.00","$16,057.00",1
09/12/2025,My apartment payment #541474,,,"-$1,750.00","$27,771.00",1
01/16/2024,Residential Services [TXN:878938],,,-$350.00,"$31,792.00",0
06/11/2025,R3nt fee [Ref:IKM3],,,"-$2,100.00","$46,673.00",1
02/16/2024,Real estate management fee [Payment:P1Z0],,,"-$2,275.00","$49,542.00",1
06/04/2024,Rent(payment) [ID:497803],,,"-$3,000.00","$30,722.00",1
12/15/2024,Complex Services #399113,,,"-$1,000.00","$28,963.00",0
08/11/2025,Maintenence payment [Date:20250811],,,-$125.00,"$19,864.00",0
08/25/2024,Rent payment  [Invoice:891533],,,-$925.00,"$34,338.00",1
05/15/2025,Rnet payment [ID:547220],,,"-$1,825.00","$38,431.00",1
03/31/2025,Rent-paymnt #867173,,,"-$1,500.00","$19,248.00",1
06/09/2024,Payment to Wilson [Invoice:841143],,,-$800.00,"$5,855.00",0
10/11/2025,Complex charge for residential unit [Trans:806056],,,"-$1,150.00","$15,431.00",1
10/12/2025,Rent-pay ment [Payment:WZBY],,,"-$1,300.00","$33,157.00",1
10/15/2025,500 Oak Ave payment [Trans:800423],,,"-$1,250.00","$20,144.00",1
04/25/2024,Residential payment Monthly anniversary [ID:359413],,,"$1,675.00","$22,325.00",1
12/22/2025,Semi-monthly residence [ID:20251222-16] [10:16],,,-$900.00,"$40,390.00",0
02/25/2025,Building Management [ID:20250225-89],,,$700.00,"$18,584.00",0
07/02/2025,Dwelling remittance [Ref:AN2L],,,"-$1,725.00","$2,305.00",1
11/01/2025,Residential facility fee [Ref:T4I2],,,"-$1,900.00","$11,288.00",1
07/20/2025,Letting fee [Ref:207500],,,-$700.00,"$35,508.00",1
02/04/2024,Dwelling remittance [ID:20240204-114] [23:53],,,"-$1,975.00","$49,531.00",1
04/07/2024,Place remittance #922892 [20:36],,,"-$1,925.00","$21,459.00",1
01/20/2025,ACH to Johnson LLC [Trans:398239],,,-$300.00,"$32,676.00",0
07/13/2025,Condo fee [ID:568802] [05:13],,,-$300.00,"$16,211.00",0
08/30/2025,Debit to Anderson [Date:20250830],,,-$600.00,"$48,384.00",0
02/07/2024,Apartment 12C fee #891714,,,"-$2,050.00","$14,711.00",1
06/10/2025,First of month payment #493935,,,-$100.00,"$6,079.00",0
02/09/2024,Rent-paymnt [Date:20240209],,,"-$1,300.00","$36,853.00",1
07/31/2025,Excluding rent - HOA [Ref:NVQH],,,-$400.00,"$41,239.00",0
06/17/2024,Periodic 30th payment [ID:170304],,,"-$1,775.00","$31,834.00",1
04/06/2024,Building Management [ID:20240406-714],,,"-$1,850.00","$15,813.00",0
01/11/2025,Property fee [Payment:VDHG] [16:37],,,-$350.00,"$14,276.00",0
12/04/2024,Bi-weekly housing #745804 [19:09],,,"$1,400.00","$49,317.00",0
06/17/2024,Monthly payment to John [Invoice:546070],,,-$725.00,"$29,815.00",1
12/24/2025,Remittance to Moore [TXN:983101],,,"-$1,000.00","$40,674.00",0
05/16/2025,Other than rent - tax [ID:20250516-659],,,-$125.00,"$23,818.00",0
01/26/2025,Lease obligation payment [Invoice:105887],,,"-$1,375.00","$13,772.00",1
02/04/2024,Lease fee [Trans:699975],,,"-$1,550.00","$4,750.00",0
10/25/2025,Utility fee + tax [Ref:992278],,,"-$1,100.00","$12,593.00",0
07/17/2024,NOT rent - utilities [Ref:843764],,,-$450.00,"$21,740.00",0
03/02/2025,Utilitie payment [ID:20250302-47] [23:53],,,"-$2,600.00","$18,474.00",0
11/14/2024,Real estate management fee [ID:190277] [18:40],,,-$950.00,"$46,632.00",1
06/22/2024,Rent with included services [TXN:358717],,,"-$1,875.00","$48,466.00",1
12/23/2025,Payment to Wilson [Date:20251223] [11:37],,,-$150.00,"$13,336.00",0
12/23/2024,HOA fee incl. services [Date:20241223],,,"-$3,000.00","$36,255.00",0
04/02/2024,Zelle to Davis [Ref:XGFV],,,-$350.00,"$8,556.00",0
11/26/2024,Crib fee [TXN:450971],,,"-$1,800.00","$32,162.00",1
01/23/2024,Domicile Solutions [ID:20240123-613],,,"-$3,025.00","$32,036.00",1
06/03/2025,Invoice #APT2024-001 [Invoice:271993] [18:48],,,"-$1,600.00","$2,871.00",1
05/13/2024,Rent payment  #940422,,,-$850.00,"$10,270.00",1
11/10/2024,Transfer to Miller [ID:817974],,,-$250.00,"$11,101.00",0
12/16/2025,Facility Solutions [Date:20251216],,,-$600.00,"$7,279.00",0
09/03/2025,ACH to Johnson LLC [Ref:HV1N],,,-$500.00,"$39,432.00",0
09/17/2025,Housing Associates [TXN:321493],,,"-$1,425.00","$3,899.00",1
11/22/2025,Utilitie payment [ID:517559],,,-$350.00,"$11,717.00",0
01/13/2024,Debit to Anderson [ID:20240113-754],,,"-$1,400.00","$1,759.00",0
09/10/2025,Rent-paymnt [ID:20250910-339],,,"-$2,600.00","$47,663.00",1
11/21/2025,Monthly payment to John [Trans:307212],,,-$450.00,"$17,897.00",0
05/16/2025,Recurring transfer to Smith [ID:20250516-529] [10:19],,,"-$1,850.00","$45,236.00",1
09/02/2025,Residential occupancy fee [Date:20250902],,,"-$2,825.00","$6,508.00",1
12/06/2025,Lease charge [ID:20251206-147],,,"-$1,400.00","$25,431.00",0
12/11/2024,RENT #2024-001 [ID:369335],,,"-$2,125.00","$49,940.00",1
11/06/2024,Complex charge [Payment:02JY],,,-$75.00,"$29,635.00",0
11/25/2025,Lease obligation payment [Ref:EJV9] [07:01],,,"-$2,075.00","$28,153.00",1
08/14/2024,Remittance to Moore [Ref:LO7A],,,"-$1,600.00","$42,600.00",0
06/04/2024,First of month payment [Trans:509008],,,-$900.00,"$45,104.00",0
03/26/2024,Complex Services [Payment:QFVW],,,-$500.00,"$30,589.00",0
10/17/2024,Facility Solutions [Date:20241017] [05:49],,,"-$2,000.00","$40,788.00",1
07/17/2025,Mid-month transfer [Ref:ND58],,,-$250.00,"$21,932.00",0
08/18/2024,Subscripton payment [TXN:286255],,,$800.00,"$11,287.00",0
01/27/2025,Residential Services [ID:20250127-82],,,"-$2,075.00","$41,558.00",1
09/16/2025,Premises Services #123823,,,"-$1,800.00","$25,267.00",0
04/13/2025,Lodging remittance [Trans:438400],,,"$1,275.00","$14,093.00",1
09/04/2024,HOA fee incl. services [ID:20240904-757],,,"-$1,750.00","$11,437.00",0
01/29/2025,Residential Services [Ref:914320],,,-$350.00,"$47,910.00",0
02/10/2024,Recurring 1st week [ID:208656],,,"-$1,000.00","$9,130.00",0
02/26/2025,Excluding rent - HOA #446057,,,-$300.00,"$7,365.00",0
10/29/2024,Additional to rent - fee [Ref:1FKH],,,-$800.00,"$39,956.00",0
11/10/2024,SERVICE - AUTO [ID:20241110-203],,,"-$1,800.00","$45,123.00",0
01/29/2024,Rent(payment) [Payment:Z09O],,,"-$1,625.00","$18,001.00",1
10/21/2025,Bi-weekly housing [Ref:779872],,,"-$1,000.00","$32,801.00",0
12/16/2024,Residential facility fee [Ref:927614],,,"-$1,425.00","$48,760.00",1
07/26/2024,Residential occupancy fee [ID:170461],,,"$1,900.00","$34,254.00",1
04/02/2025,Transfer to Miller (Unit 48A) #286049,,,"-$1,425.00","$30,888.00",1
05/15/2024,Recurring transfer to Smith (Unit 16C) [Trans:919370] [06:06],,,"-$3,025.00","$36,188.00",1
09/04/2025,Premises Services (Unit 28A) [Date:20250904],,,"-$2,225.00","$42,610.00",1
12/02/2024,Complex Services (Unit 42B) [TXN:810769],,,"-$1,600.00","$19,041.00",1
06/05/2025,Wire to Thompson [ID:564727],,,"-$2,100.00","$7,197.00",0
11/10/2024,Property Services LLC [TXN:320507],,,"-$2,350.00","$40,945.00",1
11/29/2024,Residential payment First Monday [Ref:74NL],,,"-$2,100.00","$18,226.00",1
04/05/2025,Premises Services [Date:20250405] [22:12],,,-$600.00,"$27,481.00",0
11/08/2025,Rental payment [Trans:441505],,,"-$1,800.00","$26,061.00",1
03/17/2024,My unit disbursement [Date:20240317],,,"-$2,450.00","$4,014.00",1
03/01/2024,Payment on 1st of month [ID:20240301-424],,,-$450.00,"$19,627.00",0
08/26/2025,Housing allocation payment [Ref:700554] [02:55],,,"-$2,750.00","$22,485.00",1
01/04/2025,CHARGE - AUTO [Ref:449188] [20:26],,,"-$2,250.00","$24,737.00",0
02/09/2025,Utilitie payment [Invoice:558444],,,"-$2,600.00","$38,074.00",0
10/11/2025,ACH to Johnson LLC [Payment:24D7],,,"-$2,800.00","$35,849.00",0
03/15/2024,Unit payment including maintenance [Invoice:259598],,,"-$1,575.00","$49,426.00",1
01/22/2024,Remittance to Moore [Ref:LF4V],,,-$50.00,"$1,559.00",0
08/11/2025,RENT>>PAYMENT [TXN:423466],,,"-$1,075.00","$14,509.00",1
12/01/2024,Rant remittance [Trans:384245] [12:01],,,"-$1,325.00","$28,805.00",1
08/01/2024,Building Management [Invoice:718887] [06:07],,,-$800.00,"$25,936.00",0
09/11/2025,Property Services LLC [ID:20250911-197],,,-$850.00,"$24,583.00",0
12/29/2024,My house monthly [Trans:415300] [08:46],,,$875.00,"$43,729.00",1
02/16/2024,Transfer to Miller [Date:20240216],,,-$200.00,"$11,207.00",0
06/10/2024,Wire to Thompson #290436,,,"-$1,000.00","$44,821.00",0
09/28/2024,Unit payment [Payment:56BN],,,-$50.00,"$3,242.00",0
06/10/2024,Real estate management fee [Trans:217871] [19:51],,,"-$1,400.00","$5,346.00",1
11/14/2024,Semi-monthly residence [Payment:YDR3] [07:32],,,"-$1,100.00","$24,958.00",1
05/26/2024,Premises maintenance remittance [Trans:210339],,,-$975.00,"$41,305.00",1
05/14/2024,Real Estate Solutions [TXN:884267] [20:02],,,$150.00,"$3,242.00",0
06/14/2024,Lease obligation payment #296868,,,"-$3,025.00","$23,537.00",1
07/12/2025,First of month payment [Invoice:453637],,,-$350.00,"$23,108.00",0
11/15/2025,Rent/payment [Trans:547232],,,"-$2,600.00","$24,948.00",1
07/17/2025,Lodgings remittance [Invoice:186997] [21:14],,,"-$1,850.00","$37,260.00",1
07/22/2024,Flat fee [Invoice:656334] [05:06],,,"-$2,650.00","$37,889.00",1
10/12/2025,Complex charge for residential unit [Date:20251012],,,"$1,150.00","$40,955.00",1
05/02/2025,Debit to Anderson [ID:20250502-741] [15:52],,,"-$1,550.00","$44,785.00",0
09/05/2024,Periodic domicile remittance [ID:20240905-857] [23:37],,,"-$2,125.00","$17,290.00",1
07/29/2024,Monthly on 15th (Unit 21A) [ID:909142],,,"-$1,000.00","$7,724.00",1
06/06/2024,Mid-month transfer [TXN:500033],,,$450.00,"$3,685.00",0
10/25/2024,Check #1234 for monthly [ID:20241025-160],,,-$100.00,"$40,259.00",0
10/13/2024,Rent ;payment [Trans:540030],,,"-$1,550.00","$22,550.00",1
08/14/2024,Monthly on 15th [ID:494078],,,"-$2,400.00","$38,068.00",0
08/12/2025,Lodging remittance [Trans:542320],,,"-$1,900.00","$40,571.00",1
02/12/2025,Rent..payment [Ref:125317],,,"-$2,050.00","$12,844.00",1
01/02/2025,Maintenence payment [TXN:921779],,,-$500.00,"$30,229.00",0
02/14/2025,Service fee + insurance [ID:944266],,,-$100.00,"$49,487.00",0
09/28/2025,Wire to Thompson [TXN:467624],,,-$600.00,"$32,813.00",0
07/13/2024,Quarterly dwelling [Payment:OZHD],,,"-$2,800.00","$36,275.00",1
09/26/2024,Property Services LLC [Payment:4052],,,"-$1,200.00","$26,247.00",0
11/27/2024,Residential payment First Monday #387087,,,-$725.00,"$44,746.00",1
05/28/2024,Lodging remittance [Invoice:534661],,,-$700.00,"$29,767.00",1
09/24/2024,Flat fee #435706,,,-$350.00,"$16,381.00",0
04/08/2024,Residential payment Monthly anniversary [Invoice:946466],,,"-$2,625.00","$7,868.00",1
04/21/2025,Domicile disbursement [Ref:557372],,,"-$2,300.00","$39,735.00",1
12/24/2025,Monthly on 15th [ID:20251224-916],,,"-$1,550.00","$48,694.00",0
11/13/2024,Monthly on 15th [Ref:526919],,,-$400.00,"$34,289.00",0
12/30/2025,Accommodation remittance including tax [TXN:533807],,,-$900.00,"$35,719.00",1
10/26/2025,RENT: UNIT 304 [Trans:701885] [10:11],,,"-$1,700.00","$27,447.00",1
11/14/2024,Invoice #APT2024-001 [Trans:520927],,,"-$1,575.00","$18,072.00",1
01/21/2024,Utilitie payment [Payment:ALL2],,,"-$1,850.00","$1,113.00",0
06/25/2024,Remittance: DWELLING [Trans:201675],,,"-$1,300.00","$23,626.00",1
06/03/2025,Ref: RES-UNIT-5B [Ref:73LK],,,-$700.00,"$36,231.00",1
04/12/2024,Domicile Solutions (Unit 40B) [Trans:222034] [12:02],,,"-$2,300.00","$30,355.00",1
03/01/2024,CHARGE - AUTO [Invoice:436124],,,"-$2,600.00","$43,913.00",0
11/24/2024,Mid-month transfer [Trans:556276],,,-$250.00,"$27,492.00",0
05/24/2025,Subscription Monthly anniversary [Ref:60UG],,,-$75.00,"$6,844.00",0
02/18/2024,Residential payment Last day [TXN:963760],,,"$1,350.00","$4,436.00",1
08/07/2024,Monthly premises fee #619333,,,"-$1,450.00","$14,343.00",1
10/24/2024,Lodging remittance [Payment:7OFV],,,"$1,725.00","$15,966.00",1
11/27/2025,Bi-weekly housing [ID:20251127-416],,,"$1,800.00","$43,817.00",0
05/14/2025,Lease obligation payment [Trans:235149] [17:20],,,"-$1,900.00","$30,434.00",1
09/19/2024,Residential payment Every 30 days #997065,,,"-$1,950.00","$19,658.00",1
07/24/2024,Recurring transfer to Smith [ID:20240724-563],,,-$900.00,"$3,492.00",0
05/26/2024,Mid-month transfer [Ref:HLU8],,,-$75.00,"$13,384.00",0
06/28/2024,Zelle to Davis [Trans:630154] [14:04],,,"-$1,950.00","$20,123.00",0
09/08/2025,Unit Management (Unit 36B) [Ref:TWG7] [03:43],,,-$700.00,"$27,864.00",1
01/07/2024,Apartment 12C fee [Trans:998632],,,-$775.00,"$8,840.00",1
10/16/2024,Separate from rent - deposit [TXN:742366],,,-$800.00,"$33,149.00",0
08/17/2024,Payment on 1st of month [Trans:268104],,,-$200.00,"$17,856.00",0
02/15/2025,Real estate management fee [Ref:0PNN],,,"-$1,375.00","$28,376.00",1
06/26/2025,Residential facility fee [ID:20250626-353],,,"-$1,400.00","$48,795.00",1
08/06/2024,Facility Solutions [ID:20240806-136],,,-$125.00,"$41,867.00",0
07/03/2024,UTILITY - AUTO #882208 [10:29],,,-$250.00,"$18,912.00",0
05/13/2024,Premises fee with service charge [ID:656361] [01:21],,,"$1,800.00","$41,129.00",1
11/16/2024,RENT_INVOICE_001 [Trans:981515],,,"$1,325.00","$21,156.00",1
10/23/2024,Unit 7B monthly [Date:20241023],,,"-$1,225.00","$8,762.00",1
04/26/2024,Rent payment  [Ref:RR1V],,,"-$2,200.00","$9,886.00",1
04/03/2025,Rent-paymnt [TXN:487939] [21:12],,,"-$3,000.00","$6,571.00",1
10/26/2024,Place remittance [Date:20241026] [08:33],,,$100.00,"$33,423.00",0
05/16/2025,Periodic domicile remittance [Trans:570738],,,-$725.00,"$18,243.00",1
07/18/2025,Bi-weekly housing [ID:20250718-340],,,"-$3,000.00","$25,947.00",0
02/20/2025,Lodgings remittance [Ref:J67D],,,-$500.00,"$33,035.00",0
01/24/2024,Rent/payment [Ref:168114],,,-$925.00,"$25,470.00",1
09/24/2025,Premises Services #446974,,,"$1,800.00","$42,353.00",0
07/09/2024,Premises maintenance remittance [Trans:320430],,,-$675.00,"$16,274.00",1
09/11/2025,Condo fee [TXN:564012],,,-$400.00,"$5,015.00",0
12/17/2025,Habitation remittance [Date:20251217],,,"-$1,325.00","$15,923.00",1
12/19/2024,Strata payment [Ref:395120],,,$50.00,"$17,493.00",0
03/22/2024,Independent of rent - repair [ID:716708],,,-$50.00,"$21,866.00",0
04/06/2025,End of month remittance [Ref:T0IG],,,-$900.00,"$33,052.00",0
11/28/2024,CHARGE - RECURRING [TXN:539979],,,-$800.00,"$26,268.00",0
03/20/2025,Apartment payment + parking [Trans:199453],,,"$1,150.00","$15,220.00",1
07/16/2025,Zelle to Davis [ID:992964],,,-$900.00,"$29,515.00",0
09/14/2025,Transfer to Miller [Payment:ALFW],,,"-$1,000.00","$28,285.00",0
09/05/2025,My apartment payment #487519,,,"-$1,750.00","$9,397.00",1
12/05/2025,Bi-weekly housing [TXN:925026],,,$450.00,"$32,207.00",0
12/26/2025,Transfer to Miller [ID:428686],,,"-$1,475.00","$2,271.00",1
09/09/2025,FEE - MONTHLY [Ref:846489],,,-$800.00,"$19,101.00",0
07/29/2025,Payment to Wilson [ID:309776],,,-$450.00,"$36,147.00",0
07/18/2024,Complex Services (Unit 25B) [Trans:410486],,,-$650.00,"$10,441.00",1
04/02/2025,Complex fee for residential unit [TXN:578091],,,"-$2,250.00","$18,927.00",1
05/06/2024,My unit disbursement [ID:20240506-210] [19:53],,,"-$2,825.00","$21,661.00",1
10/21/2025,Apartment 12C fee [TXN:857886] [05:45],,,"-$2,950.00","$4,660.00",1
04/04/2024,Habitation remittance with utilities [TXN:616377],,,"-$1,700.00","$5,559.00",1
07/31/2024,Check #1234 for monthly [Ref:816724] [07:09],,,"-$1,525.00","$43,254.00",1
05/27/2025,Building administration fee #616137,,,"-$1,900.00","$19,981.00",1
08/23/2024,Monthly payment to John [Payment:FHT6],,,-$900.00,"$34,367.00",1
06/07/2025,Periodic 30th payment [Trans:442945],,,-$250.00,"$13,830.00",0
07/28/2024,Recurring transfer to Smith #309864,,,-$600.00,"$14,473.00",0
01/04/2025,Payment on 1st of month [Ref:SLHG],,,"-$1,800.00","$17,536.00",0
12/01/2024,Housing Associates [ID:688072],,,"$1,600.00","$32,468.00",0
02/01/2024,Unit payment for residential unit #864147,,,"-$1,500.00","$25,996.00",1
03/18/2024,Payment on 1st of month #416722 [20:47],,,-$50.00,"$8,869.00",0
05/02/2025,Dwelling remittance [TXN:828674],,,-$825.00,"$38,996.00",1
11/25/2025,Recurring transfer to Smith [Date:20251125],,,-$900.00,"$12,470.00",0
07/26/2024,Utilitie payment [ID:20240726-750],,,-$350.00,"$46,198.00",0
08/25/2024,Spot payment [Invoice:578420],,,-$75.00,"$25,071.00",0
10/16/2025,Wire to Thompson [Invoice:904586],,,"-$1,400.00","$23,769.00",0
03/29/2024,Unit remittance [TXN:890315],,,-$450.00,"$30,541.00",0
08/10/2025,Residential facility fee [Invoice:625738],,,"-$1,900.00","$8,332.00",1
08/20/2024,Rent payment (primary residence) [Ref:7S3H],,,"-$2,350.00","$25,466.00",1
08/19/2024,Lease payment for residential unit #938792,,,"-$1,075.00","$34,063.00",1
