Date,Description,Comments,Check Number,Amount,Balance,rent
05/15/2025,Domicile Solutions [ID:964369],,,"-$2,100.00","$41,959.00",1
11/09/2025,Other than rent - tax [ID:462274],,,$800.00,"$16,707.00",0
06/04/2025,Unit fee for residential unit [Ref:287465],,,-$550.00,"$10,175.00",1
08/12/2025,Rent payment (primary residence) [Ref:131792],,,"-$3,000.00","$35,625.00",1
04/26/2025,Lodgings remittance [Ref:743667],,,-$900.00,"$38,044.00",0
11/27/2024,Monthly obligation [ID:20241127-477] [11:03],,,"-$2,100.00","$47,987.00",0
12/06/2025,Monthly payment to John [ID:824362],,,"-$1,175.00","$4,984.00",1
09/15/2025,Place remittance [Date:20250915],,,"-$2,550.00","$20,646.00",0
10/11/2024,Monthly payment to John (Unit 1C) [Trans:375872],,,-$925.00,"$30,071.00",1
07/14/2024,Residential payment 10th recurring #604240,,,"-$1,650.00","$15,627.00",1
12/03/2024,Monthly on 15th [Ref:665184] [11:38],,,"-$2,150.00","$31,265.00",0
05/05/2024,Property fee for residential unit [Payment:H88S] [01:08],,,"-$1,100.00","$16,645.00",1
08/25/2025,Separate from rent - deposit [Ref:MSXS],,,"$1,600.00","$23,783.00",0
04/16/2025,Residential Services [Invoice:859788],,,-$450.00,"$49,195.00",0
02/01/2025,Building disbursement [ID:356432],,,"-$1,200.00","$6,743.00",0
06/30/2024,Excluding rent - HOA #148165,,,"$1,350.00","$30,725.00",0
11/07/2025,Check #1234 for monthly #928309 [01:34],,,"-$1,850.00","$20,301.00",0
02/01/2025,Quarterly dwelling [Payment:AZKS],,,"-$3,100.00","$41,248.00",1
09/17/2025,Residential payment Last day [Trans:683139],,,"-$1,800.00","$49,301.00",1
11/07/2024,Facility Solutions [TXN:824638],,,-$150.00,"$13,989.00",0
08/15/2025,Transfer to Miller [ID:20250815-960],,,"-$2,200.00","$36,747.00",0
06/25/2024,Apartment 12C fee [Ref:M1BH],,,"-$3,050.00","$23,172.00",1
01/12/2025,Complex charge [Invoice:998361],,,-$900.00,"$48,122.00",0
03/28/2024,Place remittance [Date:20240328] [18:53],,,"-$1,175.00","$11,720.00",1
05/20/2024,Abode payment plus insurance [Ref:596845],,,-$900.00,"$44,394.00",1
06/27/2024,Building Management [Ref:210608] [01:01],,,"-$2,150.00","$18,151.00",1
04/02/2024,Property Services LLC (Unit 36C) [Payment:0641] [11:42],,,$650.00,"$6,222.00",1
08/17/2025,Remittance to Moore (Unit 16C) [ID:20250817-751],,,"$2,025.00","$22,122.00",1
01/17/2025,Abode payment plus insurance [Payment:WPRB] [16:29],,,"-$2,925.00","$27,029.00",1
09/09/2025,Monthly payment to John [Payment:0MEQ],,,"$1,275.00","$9,605.00",1
05/18/2024,Monthly auto-payment [Invoice:864104],,,"-$1,850.00","$11,343.00",1
12/13/2025,Additional to rent - fee [Ref:P4QX],,,"-$1,550.00","$36,325.00",0
05/17/2025,Complex payment [Invoice:116435] [20:46],,,"-$2,300.00","$34,224.00",0
05/01/2025,Automated monthly payment (Unit 30B) [Ref:284247],,,"$2,750.00","$48,113.00",1
09/24/2024,Letting fee [Ref:582250],,,"-$2,450.00","$6,331.00",0
11/27/2025,Complex fee [Ref:917V],,,"-$2,650.00","$1,986.00",0
02/11/2025,Besides rent - insurance [Payment:YP00],,,-$250.00,"$33,647.00",0
03/03/2025,Wire to Thompson [Ref:754996],,,"-$1,475.00","$20,241.00",1
07/08/2025,Independent of rent - repair [Date:20250708],,,"-$2,000.00","$11,377.00",0
02/18/2024,Service 20th periodic [ID:20240218-896] [21:31],,,"-$1,400.00","$46,489.00",0
03/26/2024,Digs payment [Trans:544434] [03:00],,,"-$1,000.00","$27,092.00",1
12/07/2024,Apart from rent - maintenance [Ref:599464] [02:15],,,"-$2,650.00","$3,953.00",0
07/22/2025,Property fee for residential unit [ID:503480],,,-$700.00,"$21,476.00",1
12/24/2025,Periodic 30th payment [Payment:VO9K] [20:26],,,"-$1,125.00","$23,299.00",1
07/17/2024,Housing Associates #633695,,,"-$2,200.00","$21,167.00",0
10/29/2025,Automated monthly payment [Trans:583425],,,-$350.00,"$18,016.00",0
07/31/2024,Monthly on 15th [Ref:167977],,,"-$1,950.00","$39,271.00",0
12/25/2024,Rent payment  [Ref:VVJ0] [06:09],,,"-$2,250.00","$25,813.00",1
03/28/2024,Domicile Solutions #550114,,,"-$2,050.00","$12,335.00",0
04/28/2025,Apart from rent - maintenance [Payment:7DNH],,,"-$1,100.00","$24,748.00",0
11/05/2025,End of month remittance (Unit 38A) [TXN:883064],,,"-$1,050.00","$33,086.00",1
05/23/2024,Complex payment for residential unit [Payment:TS69] [11:07],,,-$550.00,"$16,662.00",1
05/20/2025,Lease fee [TXN:108252],,,"-$2,750.00","$29,620.00",0
08/01/2025,First of month payment [Date:20250801],,,"-$1,750.00","$29,296.00",0
10/06/2024,Rent payment (apartment) [TXN:931912],,,-$700.00,"$18,462.00",1
03/20/2024,Unit remittance for residential unit [Ref:952243],,,"-$1,500.00","$11,554.00",1
10/19/2025,Semi-monthly residence [Invoice:244881],,,"-$2,850.00","$10,113.00",0
06/08/2025,Excluding rent - HOA [Payment:27TR] [08:29],,,"-$1,500.00","$9,937.00",0
12/14/2025,Residential Services [Ref:YBYG],,,-$600.00,"$39,418.00",0
10/09/2025,Unit Management (Unit 24A) [Date:20251009],,,"-$2,450.00","$1,338.00",1
11/25/2024,Rent payment  #100556,,,"-$1,975.00","$47,741.00",1
03/30/2025,Membership 20th periodic [Invoice:362481],,,"-$2,100.00","$34,947.00",0
01/06/2024,Payment to Wilson [TXN:859763] [01:37],,,"-$2,300.00","$2,397.00",1
12/30/2024,Standing order payment [Payment:BF5U],,,"-$2,750.00","$6,373.00",1
06/20/2024,Property Services LLC [Invoice:978208],,,"-$2,000.00","$24,666.00",0
08/04/2024,Building Management [Trans:104656],,,-$650.00,"$37,107.00",0
05/17/2025,Mid-month transfer [Invoice:934875],,,-$600.00,"$37,833.00",0
03/27/2024,Excluding rent - HOA [Date:20240327],,,"-$2,150.00","$26,112.00",0
04/15/2024,Rent payment  [TXN:525465],,,"-$1,800.00","$16,381.00",1
04/18/2024,Bi-weekly housing [ID:20240418-586],,,"-$2,225.00","$16,024.00",1
12/09/2024,Real Estate Solutions [Trans:805858] [18:19],,,"-$2,950.00","$23,266.00",1
11/18/2025,Condo fee #877741,,,-$850.00,"$6,469.00",0
12/23/2024,Rent payment  [Invoice:111539],,,"-$2,625.00","$18,413.00",1
03/06/2025,Unit Management [Invoice:167423],,,"-$2,050.00","$8,203.00",0
09/18/2025,Transfer to Miller [ID:20250918-864],,,"-$2,850.00","$45,001.00",0
10/12/2024,Semi-monthly residence [TXN:222763],,,-$550.00,"$4,807.00",1
08/28/2024,Complex Services [Ref:EUSX] [14:38],,,-$350.00,"$44,013.00",0
12/20/2024,Standing order payment [Payment:TVB9],,,"-$1,250.00","$47,773.00",1
09/14/2025,Letting fee #743012 [15:37],,,-$625.00,"$27,262.00",1
02/02/2025,Rent payment (primary residence) [ID:20250202-840],,,-$625.00,"$30,291.00",1
03/02/2024,Automated monthly payment [Trans:734712],,,-$900.00,"$22,367.00",0
12/28/2024,Distinct from rent - service [Payment:0NZJ],,,-$700.00,"$24,876.00",0
04/18/2025,Service 5th monthly [Invoice:867641],,,"-$2,550.00","$34,683.00",0
06/29/2024,ACH to Johnson LLC [Ref:QPIZ],,,"-$1,200.00","$35,422.00",1
03/27/2024,Rent payment (apartment) [Trans:585872],,,"-$2,500.00","$29,827.00",1
11/14/2024,Bi-weekly housing (Unit 43A) [Invoice:430895],,,"-$1,750.00","$27,954.00",1
08/04/2025,Additional to rent - fee [Date:20250804] [18:01],,,-$350.00,"$38,594.00",0
11/06/2024,Maintenance fee + insurance [Payment:FDMT],,,"-$2,800.00","$49,728.00",0
08/19/2025,Residential payment Monthly anniversary [Date:20250819] [07:06],,,"-$2,700.00","$27,456.00",1
05/07/2025,Lease fee [Trans:168892],,,$100.00,"$37,530.00",0
03/22/2025,Monthly auto-payment [Payment:1PG4],,,"$2,375.00","$31,115.00",1
07/03/2024,Utility fee + tax [ID:20240703-896] [10:41],,,"$1,550.00","$12,363.00",0
05/19/2024,Letting fee [Ref:234229] [10:55],,,$350.00,"$37,099.00",0
02/14/2024,End of month remittance [ID:670994],,,"-$1,500.00","$7,153.00",1
02/17/2025,Payment on 1st of month [Date:20250217],,,"$2,800.00","$49,391.00",0
08/31/2024,Transfer to Miller #646219,,,"-$2,900.00","$24,844.00",1
05/15/2024,Scheduled transfer [Ref:F933],,,"-$2,150.00","$7,268.00",1
11/20/2025,First of month payment (Unit 35A) [Ref:QZVK],,,"-$2,775.00","$43,691.00",1
03/23/2025,Apart from rent - maintenance [Ref:530939],,,"-$2,500.00","$14,214.00",0
12/07/2025,Subscription Every 30 days #499116,,,$450.00,"$23,333.00",0
05/13/2024,Payment to Wilson (Unit 29A) [ID:794229],,,"-$1,875.00","$15,234.00",1
10/03/2025,Non-rent housing expense [Payment:P449],,,"$1,000.00","$41,213.00",0
03/07/2025,Unit letting #848709 [02:02],,,"-$2,600.00","$42,574.00",1
02/01/2024,Residential payment Monthly anniversary [ID:20240201-971],,,"-$1,425.00","$22,728.00",1
12/28/2025,Scheduled transfer [TXN:581689],,,-$750.00,"$9,877.00",0
06/19/2024,Domicile Solutions [ID:20240619-645],,,-$675.00,"$27,818.00",1
08/08/2025,Property Services LLC [Trans:274263],,,-$900.00,"$5,779.00",1
03/19/2024,Lease charge for residential unit [Date:20240319],,,"-$1,425.00","$8,899.00",1
10/12/2024,Building fee [ID:916109],,,"-$1,700.00","$26,891.00",0
04/30/2024,Rent payment (primary residence) [Payment:EZRH] [07:57],,,"-$1,050.00","$7,098.00",1
03/27/2025,Building fee for residential unit [TXN:321838],,,"-$2,725.00","$9,670.00",1
07/31/2024,Unit payment for residential unit #328317,,,"-$1,925.00","$44,726.00",1
09/18/2024,Property fee for residential unit [Payment:U3DX],,,"-$1,050.00","$23,522.00",1
06/13/2025,Accommodation remittance including tax [Ref:LPWK],,,-$900.00,"$14,812.00",1
02/07/2024,Zelle to Davis (Unit 9B) [TXN:526749],,,"-$2,200.00","$42,589.00",1
11/13/2024,Transfer to Miller [Payment:9C4J],,,"-$1,550.00","$27,839.00",1
10/27/2025,My apartment payment [TXN:670523],,,"-$1,425.00","$16,998.00",1
03/16/2024,Abode payment plus insurance #314406 [18:33],,,"-$2,700.00","$7,562.00",1
01/25/2024,Residential payment Every 30 days [ID:20240125-932],,,"-$1,025.00","$3,594.00",1
02/16/2024,Crib fee [Ref:266623],,,"-$1,350.00","$36,880.00",0
05/14/2025,Premises Services #969413,,,"-$1,950.00","$44,629.00",0
02/23/2024,Complex Services [Date:20240223] [20:05],,,"-$1,425.00","$15,591.00",1
06/11/2025,Monthly auto-payment [ID:119723],,,"-$3,000.00","$12,832.00",0
12/26/2024,Recurring debit [Payment:F9S2] [18:09],,,"-$2,225.00","$4,524.00",1
02/01/2025,Lease charge [Date:20250201],,,"-$1,850.00","$23,316.00",0
11/17/2024,Bi-weekly housing [TXN:784309],,,"-$2,850.00","$16,306.00",0
11/05/2025,Crib fee #408074,,,"-$1,650.00","$41,667.00",1
04/30/2025,Distinct from rent - service [Date:20250430] [09:35],,,"-$1,400.00","$39,384.00",0
06/19/2025,Zelle to Davis [Payment:46SR],,,"-$1,650.00","$45,556.00",0
11/27/2024,Rent payment (primary residence) [Ref:720268],,,"-$2,600.00","$9,768.00",1
07/21/2025,Unit payment [Date:20250721],,,"-$1,050.00","$46,195.00",0
11/08/2024,Automated monthly payment [Trans:614150],,,$500.00,"$25,907.00",0
01/19/2025,Independent of rent - repair [ID:206251] [12:51],,,"-$1,900.00","$30,050.00",0
08/24/2025,Lodgings remittance [Date:20250824],,,"-$2,150.00","$35,219.00",0
06/26/2024,Wire to Thompson [ID:923076] [04:02],,,"-$2,400.00","$8,682.00",1
10/24/2025,Building fee for residential unit [Date:20251024],,,"-$2,050.00","$7,110.00",1
05/27/2025,Real Estate Solutions (Unit 45C) [TXN:885940],,,"-$1,050.00","$32,315.00",1
04/04/2025,Premises Services [Date:20250404],,,"-$1,550.00","$4,981.00",0
09/13/2025,NOT rent - utilities [Invoice:256368],,,"-$1,600.00","$31,088.00",0
06/04/2025,Spot payment [Ref:891575],,,"-$1,325.00","$20,829.00",1
12/05/2025,Payment on 1st of month #684187,,,"-$2,550.00","$10,071.00",1
11/05/2025,Unit Management [Ref:3QBK] [07:57],,,"-$1,450.00","$45,467.00",1
10/10/2025,Separate from rent - deposit [Invoice:122088] [21:01],,,"-$2,950.00","$29,265.00",0
11/29/2025,Rent payment (apartment) [Ref:0TWP],,,"-$2,150.00","$42,803.00",1
06/01/2024,Payment to Wilson (Unit 40A) [Trans:911164] [09:16],,,"-$1,250.00","$15,224.00",1
10/01/2024,End of month remittance [Invoice:799912],,,"-$2,225.00","$43,223.00",1
11/17/2025,Housing Associates (Unit 33C) [ID:225264],,,"-$1,575.00","$26,899.00",1
07/20/2024,Transfer to Miller [Ref:ZYG2],,,-$850.00,"$46,407.00",0
09/20/2024,Unit remittance [Date:20240920] [05:42],,,-$750.00,"$34,811.00",0
09/20/2025,Independent of rent - repair #779216 [01:48],,,"-$2,150.00","$24,903.00",0
02/13/2025,Rent payment (apartment) [Ref:IPXR],,,"-$2,325.00","$30,794.00",1
08/18/2025,Lease fee #590531,,,$350.00,"$21,786.00",0
07/07/2024,Standing order payment [Payment:K3ND] [23:56],,,"-$1,450.00","$39,937.00",1
06/06/2024,Rent payment  [TXN:393458],,,"-$2,100.00","$11,141.00",1
04/10/2025,Semi-monthly residence [Ref:03AE],,,"-$1,975.00","$32,189.00",1
12/11/2025,Premises Services [Payment:Z5JV],,,-$950.00,"$28,435.00",0
12/27/2025,Unit disbursement for residential unit [TXN:644594],,,"-$2,825.00","$33,221.00",1
08/12/2024,Rent payment (apartment) [Ref:ET2E],,,-$550.00,"$15,703.00",1
07/19/2024,Rent payment  [Trans:299621],,,-$725.00,"$1,640.00",1
06/03/2024,Accommodation remittance including tax [ID:677587],,,"-$1,700.00","$18,731.00",1
12/19/2025,Automated monthly payment [Invoice:239642],,,"-$2,800.00","$39,227.00",0
08/03/2024,Tenancy payment #970825,,,"-$1,150.00","$29,106.00",0
08/15/2025,Complex Services [Date:20250815],,,-$700.00,"$25,892.00",0
08/23/2025,Wire to Thompson [ID:916002],,,"-$1,400.00","$29,858.00",0
06/22/2025,Building disbursement for residential unit [TXN:117301],,,"-$2,200.00","$15,696.00",1
06/11/2024,Property Services LLC (Unit 8C) [Trans:504854],,,"-$1,425.00","$48,725.00",1
05/15/2024,Lease payment [Ref:AG78],,,-$450.00,"$19,029.00",0
10/20/2024,Place remittance [Invoice:372172],,,-$250.00,"$16,221.00",0
12/12/2025,Property Services LLC [Payment:G1L1] [17:58],,,-$850.00,"$32,476.00",0
03/28/2024,Rent payment  [TXN:666679],,,-$725.00,"$31,860.00",1
05/03/2025,Rent payment  [ID:149981],,,"-$2,500.00","$49,831.00",1
10/01/2025,Rent payment  [Trans:377967],,,"-$2,100.00","$25,192.00",1
06/15/2025,Service fee + insurance [ID:20250615-367],,,"-$1,000.00","$48,769.00",0
08/05/2025,Other than rent - tax #226466,,,-$500.00,"$25,636.00",0
07/28/2025,Recurring debit [ID:908910] [02:10],,,"-$1,200.00","$34,933.00",1
08/10/2024,Scheduled transfer [Payment:GZ10] [10:26],,,"-$2,100.00","$12,336.00",0
06/03/2025,Rental payment [TXN:292515],,,"-$1,325.00","$36,462.00",1
02/29/2024,Lodging remittance [Payment:F1EK],,,"-$1,100.00","$5,559.00",1
03/17/2025,HOA fee incl. services [Ref:JWH9] [15:26],,,-$900.00,"$40,107.00",0
06/27/2025,Zelle to Davis [ID:744560],,,"-$2,350.00","$37,920.00",0
06/04/2025,Rent payment (primary residence) [Invoice:452297],,,"-$2,575.00","$34,609.00",1
10/11/2025,Pad payment [Payment:4NGQ],,,"-$1,400.00","$7,503.00",0
05/22/2024,Flat fee [TXN:452663],,,"-$2,100.00","$12,449.00",1
01/16/2025,Automated monthly payment (Unit 1B) [ID:20250116-575],,,"-$2,400.00","$22,645.00",1
06/16/2025,Semi-monthly residence [Payment:1WKV],,,-$700.00,"$12,863.00",0
04/15/2025,Property Services LLC [Ref:AOKY],,,"-$2,850.00","$18,971.00",1
11/26/2025,Rent payment (apartment) [ID:120268],,,-$900.00,"$22,815.00",1
08/07/2025,Building Management [Invoice:167151],,,"-$1,050.00","$24,364.00",1
03/01/2025,Rent payment (apartment) [Date:20250301],,,"-$2,900.00","$17,592.00",1
05/13/2025,Semi-monthly residence [Trans:442468],,,-$700.00,"$18,220.00",0
04/16/2024,Separate from rent - deposit [Trans:609964],,,"-$2,300.00","$40,676.00",0
07/05/2025,Utility fee + insurance [Invoice:524318],,,"-$2,350.00","$41,887.00",0
10/21/2025,Real Estate Solutions [Trans:901857] [01:33],,,-$350.00,"$34,348.00",0
12/13/2024,Lease charge [Ref:1Z74],,,"-$2,300.00","$28,144.00",0
11/25/2024,Unit remittance for residential unit [Payment:M7NO],,,"-$2,125.00","$6,534.00",1
07/06/2025,Semi-monthly residence (Unit 36B) [Ref:542885],,,"-$1,425.00","$7,680.00",1
10/11/2025,Property Services LLC [ID:320823],,,-$850.00,"$36,306.00",0
10/28/2025,Regular payment [Ref:073P],,,"-$2,375.00","$42,299.00",1
09/17/2025,Unit charge [ID:20250917-428],,,-$200.00,"$36,188.00",0
04/22/2025,Lease charge for residential unit [TXN:423423],,,"-$2,900.00","$17,831.00",1
02/27/2025,Recurring debit #239577,,,-$750.00,"$11,101.00",0
05/07/2025,End of month remittance [Ref:735476],,,-$975.00,"$9,932.00",1
11/29/2025,Semi-monthly residence [Date:20251129],,,"$1,550.00","$21,218.00",0
11/27/2024,Scheduled transfer [Payment:I44I],,,"-$2,500.00","$9,652.00",0
04/15/2024,Rental payment [ID:20240415-29],,,-$750.00,"$42,767.00",1
07/13/2024,Rent payment (primary residence) [Payment:TB3K],,,"$2,725.00","$9,563.00",1
08/08/2024,Flat fee [Date:20240808],,,"$1,200.00","$5,458.00",0
05/12/2024,Monthly on 15th [Payment:NURM],,,-$600.00,"$38,510.00",0
01/04/2025,Apart from rent - maintenance [Trans:104743] [14:04],,,"-$1,600.00","$5,608.00",0
10/12/2025,Building fee for residential unit [Trans:943570],,,-$950.00,"$7,509.00",1
02/11/2024,Strata payment [Invoice:283814],,,"-$1,550.00","$20,633.00",1
07/06/2024,Payment on 1st of month (Unit 6A) [Payment:FH5X],,,"-$1,725.00","$40,358.00",1
01/10/2024,Rental payment #352012,,,"-$2,250.00","$47,853.00",0
03/25/2024,Property payment [ID:20240325-756] [07:56],,,"-$1,550.00","$2,520.00",0
01/05/2025,Quarterly dwelling [Ref:830601],,,"-$1,525.00","$11,222.00",1
11/07/2024,Lease payment for residential unit [Trans:998462],,,"-$1,325.00","$16,197.00",1
09/11/2024,Building disbursement for residential unit [Ref:667735],,,"-$2,950.00","$6,576.00",1
12/09/2025,Dwelling disbursement plus fees #481228,,,"-$3,000.00","$3,349.00",1
11/10/2025,Property remittance for residential unit [Ref:5OKS],,,"-$2,750.00","$35,669.00",1
06/08/2024,Quarterly dwelling [ID:426859],,,"-$1,650.00","$20,218.00",1
01/03/2025,Semi-monthly residence #194553,,,"-$1,425.00","$12,343.00",1
10/08/2024,Rent payment (primary residence) [Trans:866686],,,-$800.00,"$2,425.00",1
06/30/2024,Facility Solutions [Trans:171289],,,"-$2,350.00","$16,010.00",0
05/09/2025,Subscription Quarterly [ID:20250509-838],,,"-$3,050.00","$29,470.00",0
10/06/2025,Apart from rent - maintenance [Trans:681147],,,"-$1,950.00","$42,731.00",0
06/24/2025,Maintenance fee incl. services [ID:20250624-517],,,"-$2,550.00","$21,444.00",0
04/27/2024,Independent of rent - repair [Date:20240427],,,"-$1,850.00","$47,962.00",0
07/29/2025,Property fee for residential unit [TXN:737717],,,-$850.00,"$35,587.00",1
03/22/2024,Rent payment (primary residence) [Ref:895164],,,"-$2,175.00","$24,338.00",1
04/08/2024,Lease fee for residential unit [TXN:358757],,,"-$1,950.00","$18,410.00",1
09/11/2025,Rental payment [Ref:101287],,,"-$2,875.00","$49,120.00",1
09/09/2024,First of month payment [Payment:33HK],,,"-$2,050.00","$12,858.00",0
11/28/2024,Building payment for residential unit [ID:872941],,,"-$1,200.00","$6,152.00",1
04/10/2025,Crib fee #466804 [03:14],,,-$300.00,"$14,712.00",0
06/01/2024,Monthly payment to John [Ref:DM4A],,,"-$2,450.00","$17,771.00",1
04/05/2025,Unit letting [ID:20250405-727],,,"-$1,425.00","$37,474.00",1
07/13/2024,Building Management [Date:20240713],,,"-$1,550.00","$31,704.00",1
11/13/2025,Subscription 20th periodic [Ref:854736],,,"-$1,150.00","$30,064.00",0
05/11/2025,Standing order payment [TXN:846756] [00:54],,,-$900.00,"$9,055.00",0
01/16/2024,Building payment for residential unit [Ref:AYJL],,,"-$1,475.00","$33,109.00",1
08/22/2024,Complex charge for residential unit [Payment:Q99P],,,"-$1,625.00","$38,061.00",1
06/18/2024,Building Management [Trans:782669],,,"$1,175.00","$18,141.00",1
05/03/2025,Flat fee [TXN:614922],,,"-$2,275.00","$47,677.00",1
02/04/2024,Rent payment  [Invoice:239314],,,"-$2,575.00","$19,430.00",1
07/20/2025,Residential Services [Payment:0IHN],,,-$650.00,"$21,569.00",1
02/20/2025,Strata payment [ID:174346],,,"$1,850.00","$41,391.00",1
10/27/2024,Spot payment [TXN:621482],,,"-$1,100.00","$33,636.00",0
05/30/2025,Rent payment (apartment) [Ref:519487],,,"-$2,725.00","$28,445.00",1
12/13/2024,Regular payment [Date:20241213],,,"-$2,000.00","$24,346.00",0
01/15/2025,Independent of rent - repair [Ref:605915],,,"$1,150.00","$28,791.00",0
12/22/2024,Complex Services [Ref:KVPL],,,"-$1,875.00","$15,166.00",1
06/07/2024,Rent payment  [Ref:OMPO],,,-$800.00,"$20,617.00",1
03/26/2024,Scheduled transfer #202364,,,"$3,050.00","$17,924.00",0
01/15/2025,Rent payment (apartment) [Payment:81XX] [07:05],,,-$900.00,"$15,662.00",1
12/19/2025,Periodic 30th payment [Ref:649634],,,"-$1,400.00","$30,361.00",1
04/09/2024,Building payment for residential unit [Trans:513023],,,"-$1,350.00","$10,376.00",1
12/17/2024,Quarterly dwelling (Unit 2B) [Payment:31UZ],,,"-$3,000.00","$5,232.00",1
11/03/2025,Non-rent housing expense [TXN:248751],,,"-$1,800.00","$9,587.00",0
05/28/2025,Complex payment [Invoice:879395],,,"-$2,150.00","$4,241.00",0
02/07/2024,Monthly premises fee [Trans:258016],,,"-$1,425.00","$8,898.00",1
08/21/2024,Regular payment [Payment:10MY] [06:20],,,"-$1,975.00","$18,599.00",1
11/17/2025,Mid-month transfer [Trans:993661],,,"-$2,650.00","$15,563.00",0
07/04/2025,Rent payment (primary residence) [Ref:179549],,,"-$1,550.00","$19,511.00",1
05/26/2025,Complex management remittance [ID:246000],,,"-$1,075.00","$22,894.00",1
02/29/2024,Independent of rent - repair [Ref:631531],,,-$400.00,"$41,671.00",0
08/05/2025,Property remittance for residential unit [Ref:S925],,,-$950.00,"$40,969.00",1
05/05/2024,Property remittance for residential unit [TXN:576598],,,"-$2,200.00","$28,109.00",1
12/10/2024,Apart from rent - maintenance [Invoice:741578],,,"-$2,650.00","$5,969.00",0
04/24/2024,Independent of rent - repair [Invoice:980458] [06:28],,,"$2,900.00","$9,681.00",0
04/23/2025,Periodic disbursement [Date:20250423],,,-$675.00,"$27,427.00",1
03/20/2025,Residential Services [TXN:318999],,,"-$2,850.00","$8,428.00",0
10/17/2024,Residential payment 10th recurring [Date:20241017],,,-$850.00,"$39,959.00",1
07/30/2025,Service fee + insurance #310642,,,"-$3,000.00","$16,187.00",0
12/26/2025,Apart from rent - maintenance [Trans:751176] [09:20],,,"-$2,500.00","$45,571.00",0
09/30/2024,Distinct from rent - service [Payment:VC89] [04:12],,,"$2,900.00","$47,262.00",0
08/16/2025,Building fee #335157,,,"-$1,050.00","$37,763.00",0
08/28/2024,Premises fee with service charge [ID:173566],,,"$2,925.00","$27,514.00",1
03/06/2025,Payment on 1st of month [Payment:ZVK6] [07:04],,,-$950.00,"$1,765.00",0
05/31/2025,Building disbursement [Invoice:775544],,,"$2,350.00","$14,785.00",0
01/08/2024,Complex charge for residential unit [Ref:956762] [09:17],,,"-$1,025.00","$45,085.00",1
01/07/2024,Complex payment for residential unit [Trans:360208],,,"-$1,550.00","$23,235.00",1
05/01/2025,NOT rent - utilities [Payment:CVN6],,,"-$1,000.00","$42,954.00",0
10/26/2024,Rent payment (apartment) [Ref:949488],,,"-$2,475.00","$47,137.00",1
11/04/2024,Recurring debit [Trans:980333],,,"-$1,800.00","$28,773.00",0
03/30/2024,Separate from rent - deposit [Trans:537300],,,"-$2,100.00","$37,897.00",0
02/29/2024,Dwelling disbursement plus fees [Ref:862804],,,-$750.00,"$35,544.00",1
04/28/2024,Complex fee for residential unit [ID:20240428-701],,,"-$1,550.00","$10,960.00",1
10/07/2024,Unit payment [Ref:774825],,,"-$1,250.00","$43,153.00",0
02/20/2024,Rent payment (primary residence) [TXN:686054] [23:33],,,"-$1,200.00","$29,836.00",1
10/29/2024,Housing Associates (Unit 12C) #115807,,,-$750.00,"$32,234.00",1
03/23/2025,Wire to Thompson [ID:20250323-476] [07:21],,,"-$1,600.00","$35,786.00",0
08/13/2024,Rental payment [Ref:SFLM],,,"-$1,950.00","$43,457.00",0
10/28/2025,Building fee [Ref:6BX7],,,"-$1,300.00","$2,053.00",0
05/27/2025,Recurring 1st week (Unit 1B) [ID:795807],,,"-$1,050.00","$36,086.00",1
09/02/2024,Complex payment [ID:20240902-626],,,"-$1,150.00","$41,298.00",0
11/04/2025,Payment to Wilson #808106,,,"-$2,300.00","$45,183.00",1
02/09/2025,First of month payment [Trans:218805],,,"-$2,900.00","$29,492.00",0
10/08/2024,Ref: RES-UNIT-5B #541617,,,"-$1,950.00","$43,731.00",1
09/04/2024,Automated monthly payment [Ref:1425],,,-$900.00,"$15,519.00",0
12/01/2024,Periodic disbursement [TXN:367778],,,"$1,150.00","$11,391.00",0
05/20/2025,Flat fee [Date:20250520] [21:33],,,"-$2,250.00","$23,521.00",1
01/15/2025,Membership First Monday [TXN:463238],,,"-$1,750.00","$16,002.00",0
07/04/2024,Payment to Wilson [Trans:391961],,,"$1,300.00","$47,495.00",0
09/18/2025,Besides rent - insurance [Trans:462745] [08:52],,,"-$2,050.00","$1,375.00",0
07/12/2024,Besides rent - insurance [ID:20240712-41],,,"-$1,400.00","$37,389.00",0
10/25/2024,Residential Services [Ref:249714],,,-$450.00,"$1,741.00",0
03/12/2024,Standard monthly charge [Ref:325401],,,"-$2,325.00","$28,283.00",1
09/24/2024,HOA fee + insurance [ID:681544],,,"-$2,200.00","$16,020.00",0
10/30/2025,Regular payment #929685,,,"-$1,800.00","$15,793.00",0
05/25/2024,Property remittance [TXN:848929] [07:48],,,"-$2,700.00","$42,403.00",0
05/09/2024,Building fee for residential unit [Invoice:600081],,,"-$2,550.00","$10,214.00",1
09/25/2024,Property Services LLC (Unit 47A) [ID:471474],,,-$900.00,"$34,054.00",1
04/30/2025,Unit Management [ID:393680],,,-$750.00,"$44,036.00",1
10/30/2024,Rent payment (primary residence) #199546,,,"-$1,000.00","$27,811.00",1
11/25/2024,End of month remittance (Unit 41C) [Trans:470670],,,-$950.00,"$43,376.00",1
05/27/2024,Rent payment (apartment) [ID:478154],,,"-$1,250.00","$28,137.00",1
04/03/2025,Unit Management #257455,,,"-$1,750.00","$40,590.00",1
03/01/2025,First of month payment [Payment:OBC5],,,"-$1,325.00","$7,428.00",1
