Date,Description,Comments,Check Number,Amount,Balance,rent
06/09/2024,Quarterly dwelling,,,-$700.00,"$17,035.00",0
11/07/2025,Recurring 1st week,,,"-$1,400.00","$39,216.00",0
02/24/2024,Additional to rent - fee,,,-$900.00,"$44,692.00",0
06/10/2024,End of month remittance,,,"-$1,900.00","$30,750.00",1
04/24/2024,Unit Management,,,-$200.00,"$37,656.00",0
08/28/2025,Accommodation remittance including tax,,,"-$1,700.00","$6,410.00",1
11/25/2025,Utilitie payment,,,"-$1,400.00","$26,793.00",0
11/01/2024,Additional to rent - fee,,,-$150.00,"$2,977.00",0
03/15/2024,Subscription 10th recurring,,,-$150.00,"$49,327.00",0
05/22/2025,Flat fee,,,-$350.00,"$5,530.00",0
05/14/2025,Flat fee,,,"-$1,650.00","$3,850.00",0
03/09/2025,Rent payment (apartment),,,"-$1,700.00","$33,997.00",1
02/28/2024,Rent (missed auto),,,-$875.00,"$47,601.00",1
10/12/2025,Rent payment (primary residence),,,"-$2,050.00","$7,936.00",1
04/10/2024,Remittance to Moore,,,-$50.00,"$9,356.00",0
01/29/2025,RENT_INVOICE_001,,,"-$2,400.00","$32,968.00",1
10/22/2024,Service fee + tax,,,"-$1,200.00","$33,907.00",0
04/02/2024,Service Quarterly,,,-$700.00,"$34,298.00",0
12/21/2024,Lease payment for residential unit,,,-$950.00,"$28,255.00",1
03/23/2024,CHARGE - AUTO,,,"$1,400.00","$38,071.00",0
03/06/2025,Residential payment 15th auto,,,"-$1,950.00","$1,927.00",1
08/05/2025,FEE - MONTHLY,,,-$850.00,"$39,470.00",0
03/01/2025,Service 10th recurring,,,$350.00,"$34,473.00",0
01/17/2025,Property fee for residential unit,,,-$900.00,"$10,523.00",1
08/04/2025,Other than rent - tax,,,"-$1,200.00","$26,417.00",0
07/20/2025,Lease fee,,,"-$1,400.00","$40,748.00",0
07/21/2024,Residential Services,,,"-$1,250.00","$4,339.00",0
12/26/2025,Premises Services,,,"-$1,850.00","$48,957.00",0
03/08/2025,Transfer to Miller (Unit 8A),,,"-$2,400.00","$48,086.00",1
04/23/2024,Rent payment ,,,"-$1,000.00","$33,925.00",1
09/06/2024,NOT rent - utilities,,,"-$1,000.00","$26,448.00",0
03/06/2025,Rentt disbursement,,,"-$1,300.00","$23,826.00",1
04/26/2025,First of month payment,,,-$500.00,"$41,654.00",0
06/19/2024,Maintenence payment,,,"-$1,650.00","$47,526.00",0
08/10/2024,RENT PAYMENT (MONTHLY),,,"-$2,375.00","$9,353.00",1
06/20/2025,Building Management,,,$400.00,"$14,567.00",0
05/10/2024,Service fee + insurance,,,"-$2,800.00","$10,912.00",0
09/05/2024,RENT|AUTO,,,-$675.00,"$45,079.00",1
06/01/2025,HOA fee + tax,,,-$100.00,"$43,561.00",0
12/28/2025,Periodic domicile remittance,,,"-$2,550.00","$40,511.00",1
08/02/2024,Unit payment including maintenance,,,"-$1,975.00","$43,659.00",1
05/06/2025,ACH to Johnson LLC,,,"-$1,800.00","$22,388.00",0
12/10/2024,Zelle to Davis,,,-$900.00,"$44,767.00",0
02/01/2024,CHARGE - RECURRING,,,-$250.00,"$44,666.00",0
11/06/2025,Recurring 1st week (Unit 22A),,,"-$2,250.00","$7,431.00",1
02/18/2024,SERVICE - MONTHLY,,,-$500.00,"$5,036.00",0
03/09/2024,Bi-weekly housing,,,-$600.00,"$41,801.00",0
07/08/2025,Maintenance fee + tax,,,"-$1,600.00","$33,950.00",0
01/05/2024,Residential payment 5th monthly,,,"-$1,700.00","$31,592.00",1
05/23/2025,Apart from rent - maintenance,,,-$100.00,"$27,752.00",0
03/27/2025,Additional to rent - fee,,,$150.00,"$9,773.00",0
04/21/2024,FEE - AUTO,,,-$350.00,"$2,553.00",0
07/30/2025,Building payment for residential unit,,,"-$3,000.00","$49,803.00",1
11/23/2024,Separate from rent - deposit,,,"$1,450.00","$36,130.00",0
12/17/2024,Utility fee incl. services,,,-$75.00,"$6,924.00",0
08/31/2025,Property fee,,,-$800.00,"$14,650.00",0
08/28/2025,Subscripton payment,,,-$50.00,"$19,663.00",0
06/06/2024,Monthly housing and utilities bundle,,,"-$2,125.00","$22,442.00",1
02/23/2025,500 Oak Ave payment,,,"-$2,450.00","$29,727.00",1
01/01/2024,Monthly housing and utilities bundle,,,"-$1,425.00","$36,987.00",1
03/09/2024,Mid-month transfer,,,"-$2,125.00","$29,089.00",1
03/29/2025,Monthly payment to John (Unit 29A),,,"-$1,650.00","$25,597.00",1
03/06/2025,Independent of rent - repair,,,-$650.00,"$44,211.00",0
05/17/2025,SERVICE - AUTO,,,-$700.00,"$18,081.00",0
04/06/2025,Transfer to Miller,,,-$100.00,"$1,369.00",0
10/04/2024,Membership Bi-weekly,,,"$1,200.00","$48,099.00",0
12/28/2024,Strata payment,,,"-$2,150.00","$11,540.00",1
08/05/2024,Membership 10th recurring,,,-$200.00,"$9,374.00",0
10/05/2024,Membership Monthly anniversary,,,-$75.00,"$34,795.00",0
11/09/2024,Premises maintenance remittance,,,"-$1,675.00","$21,675.00",1
01/14/2024,ACH to Johnson LLC,,,"$1,400.00","$3,288.00",0
08/02/2024,Flat fee,,,$350.00,"$47,471.00",0
10/07/2025,Lease fee for residential unit,,,"-$1,625.00","$38,516.00",1
08/10/2025,Monthly housing and utilities bundle,,,"-$2,850.00","$14,806.00",1
08/11/2025,Pad payment,,,"-$1,975.00","$15,354.00",1
04/21/2024,Monthly payment to John,,,"-$1,150.00","$43,909.00",1
01/02/2025,Residence fee including amenities,,,-$900.00,"$13,865.00",1
09/07/2025,Unit payment,,,"-$1,400.00","$19,526.00",0
07/04/2024,Lease payment for residential unit,,,"-$2,950.00","$15,959.00",1
09/09/2024,Spot payment,,,"$2,275.00","$26,505.00",1
02/07/2024,Service Last day,,,"-$1,000.00","$5,655.00",0
11/13/2024,Residential facility fee,,,"-$3,050.00","$31,827.00",1
06/30/2025,Rent payment (primary residence),,,"-$1,300.00","$34,458.00",1
02/21/2025,Recurring 1st week,,,"-$1,400.00","$30,341.00",1
07/03/2024,Property fee for residential unit,,,"-$1,500.00","$1,289.00",1
05/05/2024,Building fee,,,"-$1,750.00","$15,631.00",0
03/20/2024,RENT|AUTO,,,"-$2,050.00","$30,430.00",1
04/08/2025,Apart from rent - maintenance,,,-$150.00,"$44,574.00",0
02/04/2024,RENT - APT 5B,,,"$1,150.00","$30,092.00",1
03/24/2025,Real Estate Solutions,,,"$1,000.00","$16,612.00",0
08/02/2024,Rent payment (primary residence),,,"-$2,275.00","$8,259.00",1
09/29/2024,Rent-paymnt,,,"-$1,275.00","$31,496.00",1
07/12/2024,Residential payment 20th periodic,,,"-$3,025.00","$17,958.00",1
04/07/2024,Maintenance fee + insurance,,,-$300.00,"$24,294.00",0
11/03/2024,Membership 20th periodic,,,"$1,000.00","$22,177.00",0
03/05/2025,Accommodation remittance including tax,,,"-$2,950.00","$35,119.00",1
04/16/2024,Utilitie payment,,,-$125.00,"$17,361.00",0
07/10/2025,RENT: UNIT 304,,,"-$1,775.00","$49,236.00",1
05/21/2025,Subscription Quarterly,,,-$75.00,"$35,868.00",0
09/15/2025,Strata payment,,,"-$1,300.00","$15,636.00",1
03/20/2025,Unit fee,,,-$200.00,"$29,070.00",0
09/11/2024,Residential payment 20th periodic,,,"-$1,875.00","$16,797.00",1
07/07/2025,Digs payment,,,"$1,700.00","$24,564.00",1
10/12/2024,Rent-paymnt,,,-$750.00,"$23,101.00",1
06/27/2025,Service Quarterly,,,"-$2,800.00","$42,932.00",0
06/19/2024,Residential payment Quarterly,,,"-$1,125.00","$8,215.00",1
06/13/2024,Subscripton payment,,,"$1,400.00","$17,445.00",0
03/03/2025,Servise payment,,,-$250.00,"$45,861.00",0
10/29/2025,Membership First Monday,,,-$800.00,"$28,080.00",0
08/07/2025,Residential payment 15th auto,,,"-$1,000.00","$48,441.00",1
04/02/2024,Servise payment,,,-$650.00,"$26,674.00",0
12/22/2024,Premises Services (Unit 47A),,,"-$2,600.00","$25,120.00",1
03/06/2024,SERVICE - RECURRING,,,"-$1,200.00","$16,665.00",0
09/24/2024,Rnet payment,,,"-$1,450.00","$2,834.00",1
06/11/2024,Unit letting,,,"-$2,375.00","$20,841.00",1
11/11/2024,Residential payment Semi-monthly,,,"-$2,825.00","$7,570.00",1
05/30/2025,Unit letting,,,"-$1,350.00","$49,440.00",0
03/02/2024,Lodgings remittance,,,"-$1,200.00","$26,292.00",0
10/02/2025,Building Management,,,"-$2,600.00","$36,275.00",0
08/03/2024,Periodic domicile remittance,,,"-$1,900.00","$35,122.00",1
02/08/2025,Besides rent - insurance,,,-$600.00,"$16,996.00",0
07/21/2025,Recurring transfer to Smith (Unit 11C),,,"-$1,925.00","$1,935.00",1
07/31/2024,R3nt fee,,,"-$1,700.00","$19,611.00",1
10/15/2024,Crib fee,,,$100.00,"$17,654.00",0
11/27/2025,Abode disbursement,,,-$700.00,"$16,392.00",1
03/17/2025,Mid-month transfer,,,-$150.00,"$21,850.00",0
03/15/2024,Monthly payment to John,,,"-$1,200.00","$25,796.00",0
06/15/2024,RENT_INVOICE_001,,,-$800.00,"$34,518.00",1
06/23/2025,NOT rent - utilities,,,-$600.00,"$49,985.00",0
11/06/2025,Rentt disbursement,,,"-$1,900.00","$39,740.00",1
10/14/2025,Where I live payment,,,"-$1,725.00","$42,563.00",1
01/23/2025,RENT PAYMENT (MONTHLY),,,"-$1,650.00","$2,566.00",1
02/02/2025,Maintenance fee + insurance,,,-$900.00,"$10,666.00",0
03/16/2025,Complex fee for residential unit,,,"-$1,525.00","$35,395.00",1
12/20/2024,Payment to Wilson,,,-$675.00,"$5,434.00",1
12/04/2025,Rent payment ,,,"-$2,600.00","$16,983.00",1
12/20/2024,Monthly housing and utilities bundle,,,"-$2,125.00","$17,553.00",1
08/27/2024,Service Quarterly,,,-$125.00,"$30,824.00",0
12/31/2024,End of month remittance,,,"-$2,800.00","$20,182.00",0
06/09/2024,Monthly premises fee,,,"-$2,650.00","$43,832.00",1
02/18/2024,Crib fee,,,"-$1,825.00","$29,867.00",1
07/14/2025,Periodic 30th payment,,,-$200.00,"$22,899.00",0
12/01/2024,Rent-paymnt,,,"-$1,425.00","$40,330.00",1
08/25/2024,RENT #2024-001,,,"-$1,400.00","$46,088.00",1
01/09/2025,Periodic domicile remittance,,,"-$2,400.00","$10,958.00",1
07/28/2025,Remittance to Moore (Unit 49C),,,"-$1,475.00","$24,250.00",1
08/03/2024,Pad payment,,,"-$2,800.00","$49,324.00",0
07/14/2024,Monthly payment to John,,,"-$1,500.00","$27,965.00",1
05/11/2024,Letting fee,,,"-$2,600.00","$22,803.00",1
10/05/2024,Residential payment Bi-weekly,,,"-$2,350.00","$2,817.00",1
04/30/2024,Digs payment,,,-$800.00,"$41,258.00",0
05/09/2025,Payment to Wilson,,,"-$1,500.00","$5,700.00",1
05/07/2024,Other than rent - tax,,,"-$1,550.00","$35,594.00",0
06/26/2025,Lease fee,,,-$250.00,"$40,247.00",0
02/18/2025,Unit payment,,,"-$1,950.00","$4,804.00",0
04/26/2025,Debit to Anderson,,,-$50.00,"$13,645.00",0
06/13/2025,Strata payment,,,"-$1,100.00","$45,458.00",0
01/05/2024,Complex charge,,,-$650.00,"$40,826.00",0
05/09/2025,Service 25th standing,,,-$700.00,"$37,629.00",0
08/10/2024,Residence fee including amenities,,,"-$2,075.00","$35,291.00",1
04/15/2025,Building payment for residential unit,,,"-$2,750.00","$16,997.00",1
01/29/2025,SERVICE - AUTO,,,"-$1,000.00","$1,748.00",0
10/01/2025,Ren tpayment,,,"-$1,500.00","$49,529.00",1
02/12/2024,Strata payment,,,"-$2,800.00","$16,514.00",0
12/22/2025,UTILITY - MONTHLY,,,-$350.00,"$48,173.00",0
04/11/2025,Membership 20th periodic,,,-$900.00,"$30,460.00",0
02/07/2024,Premises Services,,,"-$2,100.00","$5,446.00",0
01/08/2025,CHARGE - RECURRING,,,"-$1,400.00","$40,950.00",0
04/06/2024,Utilitie payment,,,-$250.00,"$23,486.00",0
07/29/2024,Membership Last day,,,-$750.00,"$49,877.00",0
10/27/2024,RENT~MONTHLY,,,"-$1,775.00","$19,213.00",1
02/02/2024,Rent payment (apartment),,,"-$1,200.00","$33,955.00",1
11/08/2025,Non-rent housing expense,,,-$700.00,"$7,610.00",0
11/23/2024,Lodgings remittance,,,-$300.00,"$5,596.00",0
02/02/2024,Bi-weekly housing,,,"-$2,825.00","$8,233.00",1
01/29/2025,Lease fee for residential unit,,,"-$1,300.00","$37,256.00",1
08/23/2025,RENT PAYMENT (MONTHLY),,,"-$2,450.00","$35,998.00",1
10/26/2025,Premises Services,,,"-$1,950.00","$35,722.00",0
04/12/2024,Maintenence payment,,,"-$1,200.00","$13,668.00",0
12/31/2025,Recurring 1st week,,,-$350.00,"$14,317.00",0
06/26/2025,Property fee for residential unit,,,"-$2,350.00","$9,077.00",1
09/29/2025,FEE - AUTO,,,-$125.00,"$1,313.00",0
10/05/2024,Ref: RES-UNIT-5B,,,"-$1,875.00","$16,626.00",1
02/22/2024,Rent (missed auto),,,-$775.00,"$40,797.00",1
06/11/2024,Strata payment,,,"-$2,800.00","$22,639.00",0
06/06/2024,Besides rent - insurance,,,-$350.00,"$32,812.00",0
01/18/2025,Invoice: RESIDENCE,,,"-$1,375.00","$22,083.00",1
04/01/2025,Maintenence payment,,,"-$1,000.00","$37,719.00",0
11/13/2025,Rent payment ,,,-$750.00,"$39,467.00",1
12/29/2024,Accommodation remittance including tax,,,-$775.00,"$33,477.00",1
05/03/2024,Digs payment,,,-$950.00,"$15,706.00",0
09/20/2024,Periodic domicile remittance,,,"$1,875.00","$4,858.00",1
10/27/2024,Abode disbursement,,,"-$2,125.00","$31,464.00",1
05/31/2024,NOT rent - utilities,,,"-$1,100.00","$38,726.00",0
04/15/2024,Besides rent - insurance,,,"-$1,650.00","$46,632.00",0
06/10/2024,Pad payment,,,-$50.00,"$36,897.00",0
05/13/2025,Residential payment Last day,,,"-$2,275.00","$12,006.00",1
02/05/2024,Real Estate Solutions,,,-$400.00,"$42,965.00",0
08/11/2025,123 Main St monthly,,,"-$1,675.00","$32,620.00",1
12/09/2024,Rent payment (primary residence),,,"$1,975.00","$34,578.00",1
10/31/2025,Residential facility fee,,,"-$2,150.00","$46,462.00",1
11/23/2024,Rent ;payment,,,"-$1,800.00","$13,109.00",1
03/07/2024,Monthly payment to John,,,"-$1,600.00","$7,133.00",0
06/07/2024,Rent..payment,,,-$775.00,"$29,536.00",1
11/26/2024,Monthly payment to John,,,-$450.00,"$19,200.00",0
10/04/2025,Residential payment 5th monthly,,,"-$2,150.00","$22,950.00",1
12/19/2025,Complex Services,,,-$875.00,"$1,788.00",1
07/21/2025,SERVICE - AUTO,,,-$75.00,"$13,241.00",0
08/16/2024,Lease payment for residential unit,,,"-$2,850.00","$24,389.00",1
01/16/2025,Check #1234 for monthly,,,"-$2,250.00","$49,173.00",0
11/12/2025,Lease fee,,,$50.00,"$41,822.00",0
02/06/2024,Strata payment,,,-$900.00,"$7,069.00",0
07/14/2024,Property remittance for residential unit,,,"-$1,250.00","$40,105.00",1
02/12/2025,Residential Services (Unit 25C),,,"-$1,250.00","$5,122.00",1
03/30/2024,Apart from rent - maintenance,,,-$800.00,"$39,340.00",0
05/01/2025,RENT #2024-001,,,"-$3,000.00","$12,315.00",1
07/21/2024,Bi-weekly housing,,,-$350.00,"$43,360.00",0
11/16/2025,Remittance: DWELLING,,,"-$2,075.00","$18,618.00",1
04/01/2024,Property fee,,,$100.00,"$29,280.00",0
09/11/2024,Debit to Anderson,,,-$150.00,"$30,468.00",0
11/23/2025,Letting fee,,,-$950.00,"$8,087.00",1
08/19/2025,Rant fee,,,"-$2,850.00","$37,408.00",1
09/09/2024,Other than rent - tax,,,"$1,200.00","$43,459.00",0
05/19/2024,RENT|AUTO,,,-$975.00,"$40,418.00",1
01/09/2024,Rent-pay ment,,,-$650.00,"$39,847.00",1
12/03/2024,RENT|AUTO,,,-$800.00,"$2,053.00",1
08/09/2024,Periodic 30th payment (Unit 3C),,,-$900.00,"$47,543.00",1
12/15/2024,Residential payment Bi-weekly,,,"-$2,150.00","$42,599.00",1
04/18/2024,Rant fee,,,-$975.00,"$38,250.00",1
03/04/2025,Debit to Anderson,,,"$1,650.00","$30,361.00",0
09/21/2024,Check #1234 for monthly,,,-$150.00,"$23,722.00",0
02/10/2025,Rnet payment,,,"-$2,250.00","$37,700.00",1
08/21/2025,Subscription Every 30 days,,,"-$1,250.00","$38,927.00",0
01/01/2024,ACH to Johnson LLC,,,"-$1,575.00","$46,013.00",1
05/22/2025,Utilitie payment,,,-$700.00,"$34,573.00",0
08/04/2024,Apartment 12C fee,,,"-$1,800.00","$33,853.00",1
10/24/2024,HOA fee + insurance,,,"-$1,950.00","$48,455.00",0
07/13/2024,Servise payment,,,-$150.00,"$10,682.00",0
07/19/2025,Subscription Last day,,,-$125.00,"$15,258.00",0
01/06/2025,Additional to rent - fee,,,"-$1,200.00","$1,873.00",0
05/31/2025,Transfer to Miller,,,-$400.00,"$15,368.00",0
10/04/2024,Maintenance fee + tax,,,"-$1,800.00","$38,001.00",0
08/26/2025,Residential Services,,,"-$1,875.00","$12,650.00",1
11/11/2025,Service Last day,,,-$800.00,"$16,728.00",0
07/05/2025,End of month remittance,,,-$200.00,"$17,666.00",0
06/29/2025,First of month payment,,,"-$1,850.00","$31,821.00",1
06/13/2024,Residential payment Monthly anniversary,,,"-$1,150.00","$30,776.00",1
03/23/2024,Utility fee + insurance,,,-$150.00,"$2,161.00",0
01/30/2025,Accommodation remittance including tax,,,"-$1,650.00","$24,904.00",1
10/11/2024,My apartment payment,,,"-$1,500.00","$49,692.00",1
07/09/2024,Residential payment Every 30 days,,,"-$1,000.00","$44,449.00",1
04/24/2025,UTILITY - RECURRING,,,$700.00,"$17,843.00",0
05/08/2025,Service fee + tax,,,-$750.00,"$37,130.00",0
06/05/2025,First of month payment,,,"-$2,775.00","$6,566.00",1
04/25/2025,Maintenence payment,,,"-$1,800.00","$49,953.00",0
05/25/2024,Zelle to Davis,,,"-$1,400.00","$9,777.00",0
05/11/2024,Lease fee,,,-$900.00,"$30,896.00",0
01/05/2025,Additional to rent - fee,,,-$950.00,"$35,155.00",0
07/10/2024,Quarterly dwelling,,,-$400.00,"$3,283.00",0
12/29/2025,Lease charge for residential unit,,,"-$1,500.00","$47,629.00",1
07/09/2025,FEE - MONTHLY,,,-$50.00,"$19,701.00",0
12/05/2024,Membership Quarterly,,,"-$1,400.00","$44,475.00",0
04/02/2025,Utilitie payment,,,$600.00,"$17,019.00",0
06/22/2025,Unit remittance for residential unit,,,$725.00,"$21,790.00",1
02/21/2025,Residential Services,,,"$1,800.00","$27,968.00",0
10/22/2025,Non-rent housing expense,,,"-$1,000.00","$29,476.00",0
02/28/2025,Rant fee,,,"-$1,500.00","$48,097.00",1
10/14/2025,Unit remittance,,,"-$2,800.00","$29,719.00",0
08/23/2024,Residential payment 25th standing,,,-$700.00,"$31,187.00",1
05/21/2025,Rent payment (primary residence),,,"-$1,125.00","$34,107.00",1
12/27/2024,Premises Services,,,"-$1,600.00","$38,368.00",0
12/25/2025,Rent payment (apartment),,,"-$1,075.00","$37,054.00",1
01/24/2024,Rant fee,,,"-$1,525.00","$27,725.00",1
09/02/2025,Wire to Thompson,,,"-$2,400.00","$23,295.00",0
09/16/2024,RENT - APT 5B,,,"-$3,025.00","$42,449.00",1
11/10/2025,Letting fee,,,"-$1,550.00","$32,702.00",1
10/06/2024,Wire to Thompson,,,"$1,700.00","$28,757.00",1
12/21/2025,Maintenance fee incl. services,,,$250.00,"$23,631.00",0
04/12/2025,Payment ref: HOUSING-,,,"-$1,100.00","$43,764.00",1
09/19/2024,Transfer to Miller,,,"-$2,125.00","$30,327.00",1
05/24/2025,Other than rent - tax,,,-$150.00,"$22,941.00",0
11/26/2024,Monthly on 15th,,,"-$3,000.00","$7,039.00",0
01/02/2024,Independent of rent - repair,,,-$100.00,"$12,949.00",0
02/26/2025,Apartment 12C fee,,,-$775.00,"$26,842.00",1
12/25/2025,Subscription Semi-monthly,,,-$350.00,"$6,904.00",0
05/02/2024,Servise payment,,,-$400.00,"$28,734.00",0
02/21/2024,Real Estate Solutions,,,"-$2,000.00","$10,463.00",1
11/29/2024,Spot payment,,,-$600.00,"$1,689.00",0
07/27/2025,Utilitie payment,,,"-$1,450.00","$20,499.00",0
01/30/2025,First of month payment,,,$700.00,"$5,717.00",0
11/27/2025,Building payment for residential unit,,,"-$1,375.00","$16,501.00",1
08/09/2025,Lease payment for residential unit,,,"-$1,775.00","$17,755.00",1
08/17/2025,RENT - APT 5B,,,"-$3,000.00","$40,659.00",1
02/06/2025,CHARGE - MONTHLY,,,"-$1,950.00","$10,508.00",0
02/25/2024,Unit charge for residential unit,,,"-$1,950.00","$34,450.00",1
12/30/2025,UTILITY - RECURRING,,,"-$1,350.00","$24,851.00",0
12/05/2025,Rent ;payment,,,"-$1,500.00","$11,491.00",1
10/05/2025,FEE - AUTO,,,"-$1,200.00","$46,676.00",0
12/08/2024,Lease charge for residential unit,,,"-$3,050.00","$3,420.00",1
04/01/2024,Membership Every 30 days,,,"-$1,600.00","$7,297.00",0
10/26/2024,Servise payment,,,"-$1,100.00","$15,214.00",0
08/05/2024,Residential payment Last day,,,"-$2,650.00","$18,158.00",1
01/21/2024,Transfer to Miller,,,-$700.00,"$19,817.00",0
01/03/2025,Rent payment ,,,"$1,150.00","$35,491.00",1
06/25/2024,Maintenence payment,,,-$100.00,"$28,110.00",0
04/29/2025,Rent payment (primary residence),,,"-$1,800.00","$11,167.00",1
12/10/2025,Unit remittance for residential unit,,,"-$2,800.00","$44,789.00",1
03/23/2025,End of month remittance,,,"-$1,150.00","$47,759.00",1
09/14/2025,Residential payment Monthly anniversary,,,"$1,450.00","$36,597.00",1
06/23/2025,Utility fee + insurance,,,$250.00,"$43,527.00",0
11/03/2024,Excluding rent - HOA,,,-$700.00,"$49,334.00",0
09/29/2024,Additional to rent - fee,,,"-$1,100.00","$17,081.00",0
01/11/2024,Residential payment 5th monthly,,,"-$2,800.00","$4,229.00",1
07/06/2025,Rent payment (primary residence),,,"-$1,650.00","$49,966.00",1
07/09/2025,Monthly payment to John,,,-$450.00,"$37,832.00",0
05/13/2025,Place remittance,,,-$350.00,"$39,552.00",0
04/02/2025,Place remittance,,,"-$2,825.00","$26,172.00",1
02/01/2025,Servise payment,,,-$300.00,"$30,011.00",0
08/10/2025,Besides rent - insurance,,,-$250.00,"$10,692.00",0
12/10/2025,Rent payment ,,,"-$2,550.00","$5,867.00",1
01/01/2024,Facility Solutions,,,-$400.00,"$33,685.00",0
10/22/2024,Residential payment 1st of month,,,"-$1,725.00","$19,991.00",1
11/23/2024,Residential payment 1st of month,,,"-$1,575.00","$28,309.00",1
10/01/2025,Rent payment (apartment),,,"-$3,025.00","$5,983.00",1
12/29/2024,Subscription First Monday,,,-$300.00,"$2,053.00",0
08/17/2025,Unit Management,,,-$100.00,"$48,231.00",0
02/02/2025,Rent payment ,,,"-$2,300.00","$35,339.00",1
11/02/2024,Pad payment,,,-$500.00,"$30,667.00",0
09/07/2024,For 303 Parkview,,,"-$1,550.00","$48,367.00",1
03/07/2024,Membership 15th auto,,,"-$2,400.00","$32,243.00",0
10/11/2024,Payment on 1st of month,,,"-$1,450.00","$34,765.00",0
03/31/2025,Unit charge,,,"-$2,800.00","$35,023.00",0
12/06/2024,Complex charge,,,-$150.00,"$3,653.00",0
03/02/2024,Unit payment for residential unit,,,"-$1,750.00","$8,425.00",1
08/23/2024,Property payment,,,"-$3,000.00","$15,687.00",0
11/06/2024,Subscription 20th periodic,,,-$150.00,"$31,759.00",0
05/17/2024,Transfer to Miller (Unit 4B),,,"-$1,725.00","$13,763.00",1
09/19/2025,Membership 25th standing,,,"$1,950.00","$11,251.00",0
12/21/2025,Complex management remittance,,,-$700.00,"$33,033.00",1
10/10/2025,Distinct from rent - service,,,-$150.00,"$13,474.00",0
03/11/2025,Premises Services,,,-$900.00,"$34,781.00",0
03/23/2025,RENT-RECURRING,,,-$700.00,"$38,315.00",1
05/30/2025,FEE - MONTHLY,,,-$75.00,"$24,841.00",0
03/30/2025,Rent(payment),,,"$1,925.00","$48,797.00",1
12/03/2025,Ref: RES-UNIT-5B,,,"-$1,425.00","$10,670.00",1
12/30/2024,Complex Services,,,-$200.00,"$2,028.00",0
09/28/2025,Unit charge,,,-$500.00,"$31,068.00",0
11/23/2024,Unit Management,,,"-$1,750.00","$47,968.00",0
11/17/2025,Complex Services,,,"-$1,000.00","$47,651.00",0
07/24/2024,Utility fee + insurance,,,-$250.00,"$42,068.00",0
05/25/2024,Besides rent - insurance,,,"-$1,600.00","$30,716.00",0
12/23/2024,Housing allocation payment,,,-$775.00,"$30,388.00",1
03/07/2024,Rent-pay ment,,,-$950.00,"$16,881.00",1
01/29/2024,SERVICE - RECURRING,,,"-$1,000.00","$38,300.00",0
04/24/2024,First of month payment,,,"-$1,600.00","$7,778.00",1
09/04/2024,Semi-monthly residence,,,-$700.00,"$35,680.00",0
06/27/2025,Residential Services,,,"$1,200.00","$14,381.00",0
06/12/2025,Subscription Last day,,,"-$1,950.00","$44,693.00",0
02/17/2024,Subscription First Monday,,,-$500.00,"$24,312.00",0
09/06/2024,Maintenence payment,,,-$650.00,"$49,827.00",0
05/07/2025,Subscription 10th recurring,,,-$50.00,"$46,117.00",0
01/27/2024,Habitation remittance with utilities,,,"-$1,800.00","$14,843.00",1
05/11/2025,Place remittance,,,-$500.00,"$4,045.00",0
06/05/2024,Check #1234 for monthly (Unit 19A),,,"-$1,800.00","$49,178.00",1
08/16/2025,Housing Associates,,,-$950.00,"$45,599.00",0
03/29/2024,Property payment for residential unit,,,"-$1,975.00","$43,461.00",1
01/18/2024,Subscripton payment,,,"-$1,800.00","$21,439.00",0
07/19/2025,Unit remittance,,,-$150.00,"$38,400.00",0
10/28/2025,Building fee for residential unit,,,"-$1,450.00","$23,825.00",1
11/25/2025,Payment on 1st of month,,,"-$2,775.00","$32,931.00",1
06/17/2024,Building disbursement for residential unit,,,"-$2,550.00","$35,339.00",1
08/29/2024,Building fee for residential unit,,,"-$1,250.00","$42,684.00",1
02/15/2025,Utilitie payment,,,-$75.00,"$14,875.00",0
10/06/2024,Rent ;payment,,,"-$2,850.00","$28,336.00",1
10/09/2025,Property Services LLC,,,-$125.00,"$25,672.00",0
03/24/2025,123 Main St monthly,,,"-$2,225.00","$1,911.00",1
02/11/2025,Residential payment Bi-weekly,,,"-$2,750.00","$2,167.00",1
10/03/2025,Unit letting,,,-$925.00,"$24,909.00",1
04/13/2024,Building disbursement for residential unit,,,"-$1,575.00","$11,057.00",1
03/25/2025,Debit to Anderson,,,-$500.00,"$29,925.00",0
08/30/2025,Unit letting,,,-$200.00,"$39,273.00",0
05/25/2025,Maintenence payment,,,-$900.00,"$4,927.00",0
05/02/2024,Besides rent - insurance,,,"-$1,800.00","$33,508.00",0
03/10/2025,Place I stay remittance,,,"$1,275.00","$6,405.00",1
09/15/2024,Separate from rent - deposit,,,"-$1,550.00","$7,867.00",0
07/08/2024,Other than rent - tax,,,-$500.00,"$42,475.00",0
09/05/2025,Residential payment Last day,,,"-$1,650.00","$44,244.00",1
08/12/2024,Residential payment Calendar month,,,"-$2,300.00","$39,989.00",1
03/14/2025,Domicile Solutions,,,-$250.00,"$30,113.00",0
08/31/2025,Building disbursement for residential unit,,,"-$1,250.00","$32,144.00",1
01/03/2024,Subscripton payment,,,-$400.00,"$29,610.00",0
10/03/2024,Wire to Thompson,,,-$700.00,"$13,535.00",0
06/07/2024,Building disbursement,,,"-$1,350.00","$29,196.00",0
03/31/2024,Payment to Wilson,,,"-$1,850.00","$1,582.00",1
